# Server version 0.08 running on GOLDEN.gateway.2wire.net:8123
# Game ID: 70
# Board class: halma.CCBoard
# Timeout: 300000
# Date: Mon Apr 07 12:42:07 EDT 2014
# Player 1: Player-0, 's260520039Player', running on 127.0.0.1
# Player 2: Player-1, 'random', running on GOLDEN.gateway.2wire.net
# Player 3: Player-2, 'random', running on GOLDEN.gateway.2wire.net
# Player 4: Player-3, 'random', running on GOLDEN.gateway.2wire.net
START Player-0 s260520039Player
START Player-1 random
START Player-2 random
START Player-3 random
0 (2,2) (3,3)
1 (14,2) (12,2)
1 (12,2) (14,2)
1 null null
2 (1,15) (3,13)
2 null null
3 (14,12) (13,12)
0 (0,0) (2,2)
0 (2,2) (4,4)
0 null null
1 (12,1) (11,1)
2 (3,15) (4,14)
3 (12,15) (12,13)
3 (12,13) (12,15)
3 (12,15) (12,13)
3 (12,13) (14,11)
3 (14,11) (12,13)
3 (12,13) (14,11)
3 null null
0 (1,3) (2,3)
1 (15,3) (13,3)
1 null null
2 (1,13) (1,11)
2 null null
3 (13,12) (13,11)
0 (3,1) (2,2)
1 (13,3) (13,4)
2 (1,12) (0,11)
3 (13,11) (12,11)
0 (1,1) (1,3)
0 (1,3) (3,1)
0 (3,1) (1,3)
0 null null
1 (13,2) (13,3)
2 (0,13) (1,13)
3 (14,15) (12,15)
3 (12,15) (14,15)
3 (14,15) (12,13)
3 (12,13) (12,15)
3 (12,15) (12,13)
3 (12,13) (12,15)
3 null null
0 (2,0) (3,1)
1 (13,4) (13,5)
2 (1,11) (1,10)
3 (14,14) (12,12)
3 null null
0 (2,3) (3,4)
1 (14,3) (15,4)
2 (2,15) (0,13)
2 null null
3 (13,13) (14,12)
0 (4,4) (3,5)
1 (13,5) (13,6)
2 (2,13) (1,12)
3 (13,14) (12,13)
0 (3,0) (4,1)
1 (13,1) (13,2)
2 (3,14) (5,14)
2 null null
3 (12,12) (12,10)
3 null null
0 (0,2) (2,4)
0 null null
1 (12,0) (13,1)
2 (1,13) (1,11)
2 null null
3 (14,12) (15,11)
0 (2,4) (1,4)
1 (13,3) (12,2)
2 (3,13) (1,15)
2 (1,15) (3,13)
2 (3,13) (5,15)
2 (5,15) (5,13)
2 (5,13) (3,15)
2 (3,15) (1,13)
2 null null
3 (12,10) (13,9)
0 (3,4) (3,6)
0 null null
1 (13,0) (12,1)
2 (4,14) (3,14)
3 (14,13) (13,13)
0 (2,2) (0,2)
GAMEOVER DISCONNECTION Player-0
WINNER Player-1
# Game ended: Mon Apr 07 12:42:10 EDT 2014
