# Server version 0.08 running on GOLDEN.gateway.2wire.net:8123
# Game ID: 97
# Board class: halma.CCBoard
# Timeout: 300000
# Date: Mon Apr 07 16:05:54 EDT 2014
# Player 1: Player-0, 's260520039Player', running on 127.0.0.1
# Player 2: Player-1, 'random', running on GOLDEN.gateway.2wire.net
# Player 3: Player-2, 'random', running on GOLDEN.gateway.2wire.net
# Player 4: Player-3, 'random', running on GOLDEN.gateway.2wire.net
START Player-0 s260520039Player
START Player-1 random
START Player-2 random
START Player-3 random
0 (2,2) (3,3)
1 (15,1) (13,3)
1 null null
2 (1,12) (1,11)
3 (12,14) (11,15)
0 (0,0) (2,2)
0 (2,2) (4,4)
0 null null
1 (12,0) (11,0)
2 (1,13) (1,12)
3 (14,13) (13,12)
0 (3,0) (4,1)
1 (13,3) (13,4)
2 (2,14) (3,13)
3 (13,14) (14,13)
0 (2,0) (0,0)
0 (0,0) (2,2)
0 (2,2) (4,0)
0 null null
1 (11,0) (10,1)
2 (1,14) (1,13)
3 (13,13) (13,14)
0 (0,2) (0,4)
0 (0,4) (2,2)
0 null null
1 (13,2) (11,0)
1 null null
2 (0,13) (2,11)
2 (2,11) (0,13)
2 (0,13) (2,11)
2 (2,11) (0,13)
2 (0,13) (0,11)
2 (0,11) (2,11)
2 (2,11) (0,13)
2 null null
3 (11,15) (11,14)
0 (2,2) (0,0)
0 (0,0) (0,2)
0 (0,2) (2,0)
0 (2,0) (0,0)
0 (0,0) (2,2)
0 null null
1 (10,1) (11,1)
2 (3,13) (4,12)
3 (13,15) (12,14)
0 (2,2) (0,2)
0 (0,2) (0,0)
0 null null
1 (14,3) (12,5)
1 null null
2 (4,12) (3,12)
3 (14,15) (13,15)
0 (3,1) (5,1)
0 null null
1 (12,5) (11,6)
2 (1,13) (2,14)
3 (15,13) (13,13)
3 (13,13) (13,11)
3 (13,11) (13,13)
3 (13,13) (13,11)
3 (13,11) (15,13)
3 null null
0 (4,1) (3,1)
1 (11,1) (11,2)
2 (3,14) (1,14)
2 null null
3 (11,14) (10,14)
0 (1,2) (3,0)
0 (3,0) (3,2)
0 null null
1 (13,1) (13,2)
2 (0,13) (0,11)
2 null null
3 (14,14) (14,15)
0 (4,0) (2,2)
0 (2,2) (2,0)
0 (2,0) (0,2)
0 null null
1 (14,1) (15,1)
2 (1,15) (1,13)
2 (1,13) (1,15)
2 null null
3 (15,14) (14,14)
0 (0,2) (2,0)
0 (2,0) (2,2)
0 (2,2) (0,4)
0 null null
1 (15,2) (14,3)
2 (2,14) (3,13)
3 (10,14) (10,15)
0 (4,4) (2,2)
0 (2,2) (4,0)
0 (4,0) (6,2)
0 null null
1 (15,0) (15,2)
1 (15,2) (15,0)
1 null null
2 (2,13) (3,14)
3 (14,13) (12,11)
3 (12,11) (14,13)
3 null null
0 (0,0) (2,0)
0 (2,0) (0,2)
0 (0,2) (0,0)
0 (0,0) (2,0)
0 (2,0) (0,2)
0 (0,2) (0,0)
0 (0,0) (2,2)
0 (2,2) (2,0)
0 (2,0) (0,0)
0 (0,0) (0,2)
0 (0,2) (2,0)
0 (2,0) (0,0)
0 (0,0) (2,2)
0 (2,2) (2,0)
0 (2,0) (0,0)
0 (0,0) (2,2)
0 (2,2) (2,0)
0 (2,0) (0,0)
0 (0,0) (0,2)
0 (0,2) (2,0)
0 (2,0) (0,0)
0 (0,0) (2,2)
0 (2,2) (4,0)
0 null null
1 (14,3) (13,3)
2 (3,14) (2,13)
3 (12,15) (11,14)
0 (0,4) (0,2)
0 (0,2) (2,0)
0 null null
1 (12,1) (11,1)
2 (3,15) (4,14)
3 (12,14) (11,15)
0 (3,2) (3,0)
0 (3,0) (5,0)
0 null null
1 (11,0) (12,1)
2 (3,13) (4,12)
3 (15,13) (13,13)
3 null null
0 (2,0) (0,0)
0 (0,0) (2,2)
0 (2,2) (2,0)
0 (2,0) (0,2)
0 (0,2) (0,0)
0 (0,0) (2,0)
0 (2,0) (0,2)
0 (0,2) (2,4)
0 null null
1 (15,3) (15,4)
2 (2,13) (1,13)
3 (10,15) (12,13)
3 null null
0 (1,3) (1,2)
1 (12,1) (14,3)
1 (14,3) (14,1)
1 (14,1) (12,3)
1 (12,3) (14,5)
1 null null
2 (1,12) (2,13)
3 (14,14) (12,12)
3 (12,12) (12,14)
3 null null
0 (0,3) (0,2)
1 (11,6) (10,5)
2 (0,11) (0,10)
3 (13,12) (15,14)
3 null null
0 (0,2) (0,0)
0 (0,0) (2,0)
0 (2,0) (2,2)
0 (2,2) (0,0)
0 null null
1 (14,2) (15,3)
2 (3,12) (3,11)
3 (15,12) (15,11)
0 (1,1) (1,3)
0 (1,3) (3,5)
0 null null
1 (13,4) (12,3)
2 (3,11) (2,12)
3 (12,14) (12,15)
0 (0,0) (2,0)
