# Server version 0.08 running on 142.157.113.15:8123
# Game ID: 175
# Board class: halma.CCBoard
# Timeout: 1000
# Date: Tue Apr 08 11:35:14 EDT 2014
# Player 1: Player-0, 's260520039Player', running on 127.0.0.1
# Player 2: Player-1, 's260520039Player', running on 127.0.0.1
# Player 3: Player-2, 'random', running on 142.157.113.15
# Player 4: Player-3, 'random', running on 142.157.113.15
START Player-0 s260520039Player
START Player-1 s260520039Player
START Player-2 random
START Player-3 random
0 (2,2) (3,3)
1 (13,2) (12,3)
2 (2,15) (4,15)
2 null null
3 (13,13) (12,12)
0 (0,0) (2,2)
0 (2,2) (4,4)
0 null null
1 (15,0) (13,2)
1 (13,2) (11,4)
1 null null
2 (2,13) (2,12)
3 (14,12) (13,13)
0 (0,3) (2,3)
0 (2,3) (4,3)
0 (4,3) (4,5)
0 null null
1 (15,3) (13,3)
1 (13,3) (11,3)
1 (11,3) (11,5)
1 null null
2 (2,12) (3,12)
3 (12,12) (12,13)
0 (3,1) (3,2)
1 (12,1) (12,2)
2 (4,15) (5,14)
3 (15,12) (15,11)
0 (3,2) (3,4)
0 (3,4) (5,4)
0 null null
1 (12,2) (12,4)
1 (12,4) (10,4)
1 null null
2 (3,14) (3,13)
3 (12,14) (11,14)
0 (0,1) (2,3)
0 (2,3) (4,3)
0 (4,3) (6,5)
0 null null
1 (15,1) (13,3)
1 (13,3) (11,3)
1 (11,3) (9,5)
1 null null
2 (1,14) (2,15)
3 (15,11) (14,10)
0 (5,4) (3,4)
0 (3,4) (5,6)
0 null null
1 (14,0) (12,2)
1 (12,2) (12,4)
1 null null
2 (2,15) (3,14)
3 (12,13) (12,12)
0 (2,1) (0,1)
0 (0,1) (2,1)
0 null null
1 (11,5) (10,5)
2 (3,13) (3,11)
2 null null
3 (13,15) (11,15)
3 (11,15) (11,13)
3 (11,13) (11,15)
3 (11,15) (13,15)
3 (13,15) (11,15)
3 null null
0 (1,0) (0,0)
1 (11,4) (9,6)
1 (9,6) (9,4)
1 (9,4) (11,4)
1 (11,4) (9,6)
1 null null
2 (3,11) (3,10)
3 (14,14) (14,12)
3 (14,12) (12,14)
3 null null
0 (1,2) (2,3)
1 (14,3) (15,4)
2 (1,12) (1,14)
2 null null
3 (12,12) (12,11)
0 (2,1) (2,2)
1 (9,6) (11,4)
1 (11,4) (9,4)
1 (9,4) (11,6)
1 null null
2 (3,12) (3,13)
3 (14,13) (14,12)
0 (3,0) (1,0)
0 null null
1 (13,0) (13,2)
1 (13,2) (11,4)
1 null null
2 (0,12) (0,11)
3 (14,10) (13,10)
0 (1,0) (1,2)
0 null null
1 (10,5) (8,5)
1 null null
2 (3,13) (2,13)
3 (15,13) (14,13)
0 (1,2) (3,4)
0 (3,4) (3,2)
0 null null
1 (11,4) (9,4)
1 null null
2 (0,11) (0,10)
3 (14,13) (13,12)
0 (0,0) (1,0)
1 (9,5) (7,5)
1 (7,5) (5,5)
1 null null
2 (3,15) (4,14)
3 (14,15) (12,13)
3 (12,13) (14,15)
3 null null
0 (3,2) (3,4)
0 null null
1 (10,4) (8,4)
1 (8,4) (10,4)
1 null null
2 (5,14) (6,13)
3 (13,14) (12,13)
0 (3,4) (5,4)
0 null null
1 (5,5) (5,3)
1 null null
2 (1,13) (3,13)
2 (3,13) (3,15)
2 (3,15) (3,13)
2 null null
3 (12,11) (11,12)
0 (1,0) (1,2)
0 (1,2) (1,4)
0 (1,4) (3,2)
0 (3,2) (3,4)
0 (3,4) (1,2)
0 (1,2) (3,2)
0 (3,2) (1,4)
0 null null
1 (5,3) (6,4)
2 (4,14) (4,15)
3 (14,12) (14,13)
0 (5,4) (7,4)
0 (7,4) (5,4)
0 null null
1 (12,3) (12,5)
1 (12,5) (12,3)
1 null null
2 (0,13) (1,13)
3 (12,13) (11,13)
0 (1,4) (0,3)
1 (12,3) (13,2)
2 (3,13) (4,12)
3 (14,15) (13,14)
0 (0,3) (0,1)
0 (0,1) (0,3)
0 null null
1 (10,4) (8,4)
1 (8,4) (8,6)
1 null null
2 (1,13) (1,12)
3 (13,14) (14,14)
0 (4,5) (3,4)
1 (13,2) (14,3)
2 (2,13) (0,11)
2 (0,11) (0,9)
2 null null
3 (11,12) (12,13)
0 (3,4) (1,2)
0 (1,2) (1,4)
0 null null
1 (15,2) (13,0)
1 (13,0) (13,2)
1 null null
2 (4,15) (2,13)
2 (2,13) (0,11)
2 (0,11) (2,13)
2 (2,13) (2,15)
2 (2,15) (0,13)
2 (0,13) (2,15)
2 (2,15) (4,13)
2 (4,13) (2,15)
2 (2,15) (2,13)
2 null null
3 (12,13) (13,14)
0 (1,4) (1,2)
0 (1,2) (1,4)
0 (1,4) (3,2)
0 null null
1 (13,2) (13,0)
1 null null
2 (6,13) (6,12)
3 (13,13) (14,12)
0 (3,2) (1,2)
0 (1,2) (3,2)
0 (3,2) (3,4)
0 null null
1 (8,6) (9,6)
2 (1,12) (1,13)
3 (11,13) (11,12)
0 (3,4) (1,2)
0 (1,2) (1,0)
0 (1,0) (3,0)
0 null null
1 (11,6) (10,5)
2 (3,14) (2,15)
3 (11,15) (10,14)
0 (3,0) (1,0)
0 (1,0) (3,0)
0 null null
1 (13,0) (15,2)
1 (15,2) (13,2)
1 (13,2) (13,0)
1 (13,0) (15,2)
1 (15,2) (13,4)
1 null null
2 (1,14) (0,13)
3 (14,12) (15,13)
0 (1,1) (2,1)
1 (9,4) (10,3)
2 (0,9) (0,8)
3 (10,14) (9,14)
0 (6,5) (4,3)
0 (4,3) (6,5)
0 null null
1 (13,4) (15,2)
1 (15,2) (13,0)
1 (13,0) (13,2)
1 null null
2 (1,15) (1,14)
3 (13,12) (14,11)
0 (3,0) (1,2)
0 (1,2) (3,2)
0 (3,2) (3,4)
0 (3,4) (1,2)
0 (1,2) (3,0)
0 null null
1 (13,2) (15,2)
1 null null
2 (6,12) (6,11)
3 (9,14) (10,13)
0 (5,4) (7,6)
0 null null
1 (15,2) (13,0)
1 (13,0) (15,2)
1 null null
2 (0,8) (0,7)
3 (14,11) (14,12)
0 (7,6) (8,7)
1 (15,2) (13,0)
1 (13,0) (13,2)
1 (13,2) (15,2)
1 (15,2) (13,4)
1 null null
2 (3,10) (4,11)
3 (12,15) (11,15)
0 (3,0) (1,2)
0 (1,2) (3,0)
0 null null
1 (9,6) (7,4)
1 (7,4) (9,6)
1 null null
2 (2,14) (2,12)
2 null null
3 (14,13) (15,12)
0 (3,0) (1,0)
0 null null
1 (13,4) (15,2)
1 null null
2 (4,12) (4,10)
2 null null
3 (14,12) (14,13)
0 (6,5) (5,5)
1 (15,2) (13,0)
1 null null
2 (2,12) (1,11)
3 (13,10) (13,9)
0 (1,0) (3,2)
0 null null
1 (9,6) (7,4)
1 (7,4) (9,6)
1 null null
2 (6,11) (6,10)
3 (14,14) (13,15)
0 (3,2) (1,2)
0 (1,2) (3,0)
0 null null
1 (13,0) (15,2)
1 (15,2) (13,2)
1 (13,2) (13,0)
1 (13,0) (11,0)
1 null null
2 (1,11) (2,12)
3 (15,13) (14,14)
0 (3,0) (1,2)
0 (1,2) (3,0)
0 null null
1 (9,6) (7,4)
1 (7,4) (9,6)
1 (9,6) (7,8)
1 null null
2 (2,13) (3,14)
3 (13,15) (11,13)
3 (11,13) (9,13)
3 null null
0 (3,0) (1,0)
0 null null
1 (10,5) (10,4)
2 (0,10) (1,11)
3 (13,9) (14,9)
0 (8,7) (9,8)
1 (14,1) (14,0)
2 (1,13) (2,14)
3 (11,14) (10,15)
0 (1,0) (3,0)
0 (3,0) (1,0)
0 (1,0) (3,2)
0 null null
1 (11,0) (10,0)
2 (3,14) (4,15)
3 (11,12) (11,13)
0 (3,2) (1,2)
0 (1,2) (1,4)
0 (1,4) (3,2)
0 null null
1 (6,4) (7,3)
2 (2,14) (2,13)
3 (15,15) (13,13)
3 null null
0 (3,2) (1,0)
0 null null
1 (7,3) (8,3)
2 (2,13) (3,14)
3 (12,14) (14,12)
3 null null
0 (9,8) (10,7)
1 (10,0) (11,1)
2 (2,15) (3,15)
3 (14,14) (12,14)
3 (12,14) (14,14)
3 (14,14) (12,12)
3 null null
0 (2,1) (1,1)
1 (15,4) (14,4)
2 (1,14) (1,13)
3 (10,15) (9,14)
0 (4,4) (5,4)
1 (14,3) (14,1)
1 null null
2 (4,10) (4,9)
3 (14,13) (14,11)
3 (14,11) (14,13)
3 (14,13) (12,13)
3 (12,13) (14,15)
3 null null
0 (5,4) (5,3)
1 (11,1) (10,0)
2 (0,14) (1,14)
3 (14,12) (15,13)
0 (5,3) (6,3)
1 (14,1) (14,3)
1 null null
2 (3,15) (5,15)
2 null null
3 (11,15) (10,15)
0 (10,7) (10,6)
1 (8,3) (9,3)
2 (1,11) (1,10)
3 (13,13) (11,11)
3 null null
0 (5,6) (6,6)
1 (10,4) (11,5)
2 (0,15) (2,13)
2 null null
3 (10,15) (11,14)
0 (1,0) (1,2)
0 (1,2) (1,4)
0 null null
1 (13,1) (15,3)
1 null null
2 (4,9) (5,10)
3 (15,13) (15,15)
3 (15,15) (15,13)
3 (15,13) (15,15)
3 (15,15) (15,13)
3 (15,13) (15,11)
3 (15,11) (15,13)
3 (15,13) (15,11)
3 (15,11) (15,13)
3 (15,13) (15,15)
3 (15,15) (15,13)
3 (15,13) (15,15)
3 null null
0 (1,4) (1,2)
0 (1,2) (1,4)
0 (1,4) (3,2)
0 null null
1 (10,3) (11,3)
2 (2,13) (0,15)
2 (0,15) (2,13)
2 (2,13) (0,15)
2 (0,15) (2,13)
2 (2,13) (0,15)
2 (0,15) (2,13)
2 (2,13) (0,15)
2 (0,15) (2,13)
2 (2,13) (0,15)
2 (0,15) (2,13)
2 (2,13) (2,11)
2 (2,11) (2,13)
2 (2,13) (2,11)
2 null null
3 (9,13) (10,14)
0 (0,3) (0,1)
0 (0,1) (2,1)
0 null null
1 (10,0) (11,1)
2 (5,15) (3,15)
2 null null
3 (10,13) (12,15)
3 (12,15) (10,13)
3 (10,13) (8,15)
3 null null
0 (2,0) (1,0)
1 (11,3) (10,3)
2 (6,10) (6,9)
3 (12,12) (13,13)
0 (1,0) (1,2)
0 null null
1 (11,1) (11,2)
2 (3,14) (4,13)
3 (13,13) (14,12)
0 (2,1) (0,1)
0 null null
1 (14,0) (15,1)
2 (6,9) (5,9)
3 (14,9) (15,10)
0 (6,6) (7,7)
1 (11,5) (11,4)
2 (1,13) (2,13)
3 (14,12) (14,13)
0 (0,1) (2,1)
0 null null
1 (15,1) (13,3)
1 null null
2 (5,9) (5,8)
3 (11,14) (12,14)
0 (2,2) (4,4)
0 null null
1 (14,3) (12,3)
1 (12,3) (12,5)
1 null null
2 (4,11) (5,11)
3 (11,11) (10,11)
0 (4,4) (6,6)
0 null null
1 (15,3) (13,5)
1 (13,5) (11,3)
1 null null
2 (5,11) (4,10)
3 (15,10) (15,9)
0 (6,6) (5,6)
1 (10,3) (12,3)
1 (12,3) (10,5)
1 (10,5) (10,7)
1 null null
2 (4,13) (5,13)
3 (12,14) (12,13)
0 (0,2) (2,2)
0 (2,2) (0,0)
0 null null
1 (11,4) (13,4)
1 (13,4) (11,4)
1 null null
2 (3,15) (5,15)
2 null null
3 (15,9) (14,8)
