# Server version 0.08 running on GOLDEN.gateway.2wire.net:8123
# Game ID: 150
# Board class: halma.CCBoard
# Timeout: 10000
# Date: Mon Apr 07 22:38:19 EDT 2014
# Player 1: Player-0, 's260520039Player', running on 127.0.0.1
# Player 2: Player-1, 'random', running on GOLDEN.gateway.2wire.net
# Player 3: Player-2, 'random', running on GOLDEN.gateway.2wire.net
# Player 4: Player-3, 'random', running on GOLDEN.gateway.2wire.net
START Player-0 s260520039Player
START Player-1 random
START Player-2 random
START Player-3 random
0 (2,2) (3,3)
1 (14,2) (12,2)
1 null null
2 (3,15) (4,15)
3 (13,13) (13,12)
0 (0,0) (2,2)
0 (2,2) (4,4)
0 null null
1 (13,1) (13,3)
1 (13,3) (13,1)
1 (13,1) (13,3)
1 (13,3) (11,1)
1 (11,1) (13,1)
1 (13,1) (11,3)
1 (11,3) (13,1)
1 (13,1) (13,3)
1 null null
2 (1,12) (2,11)
3 (12,15) (11,15)
0 (0,3) (2,3)
0 (2,3) (4,3)
0 (4,3) (4,5)
0 null null
1 (12,2) (14,4)
1 null null
2 (2,14) (3,13)
3 (13,15) (13,13)
3 null null
0 (3,1) (3,2)
1 (12,0) (13,1)
2 (0,13) (1,12)
3 (13,12) (12,11)
0 (3,2) (3,4)
0 (3,4) (5,4)
0 null null
1 (14,4) (12,2)
1 (12,2) (12,0)
1 null null
2 (4,15) (5,14)
3 (12,14) (11,14)
0 (0,1) (2,3)
0 (2,3) (4,3)
0 (4,3) (6,5)
0 null null
1 (14,3) (14,2)
2 (1,13) (0,13)
3 (14,12) (13,12)
0 (1,0) (3,2)
0 (3,2) (3,4)
0 null null
1 (13,3) (12,4)
2 (5,14) (6,15)
3 (11,14) (10,14)
0 (2,1) (0,1)
0 (0,1) (0,3)
0 (0,3) (2,3)
0 (2,3) (0,1)
0 null null
1 (13,1) (13,3)
1 (13,3) (11,5)
1 (11,5) (13,3)
1 (13,3) (11,5)
1 (11,5) (13,3)
1 (13,3) (13,1)
1 (13,1) (13,3)
1 (13,3) (13,1)
1 null null
2 (3,13) (2,14)
3 (13,13) (13,15)
3 null null
0 (4,4) (6,4)
0 null null
1 (14,1) (12,3)
1 (12,3) (14,1)
1 (14,1) (12,3)
1 null null
2 (2,11) (3,12)
3 (15,13) (13,13)
3 (13,13) (13,11)
3 null null
0 (6,4) (7,3)
1 (12,4) (12,2)
1 (12,2) (12,4)
1 (12,4) (12,2)
1 null null
2 (6,15) (5,14)
3 (10,14) (9,13)
0 (0,2) (0,0)
0 (0,0) (2,2)
0 (2,2) (4,4)
0 (4,4) (6,4)
0 (6,4) (8,2)
0 null null
1 (13,2) (13,3)
2 (3,12) (2,12)
3 (12,11) (14,11)
3 (14,11) (12,13)
3 null null
0 (0,1) (2,3)
0 (2,3) (4,3)
0 null null
1 (12,2) (11,1)
2 (5,14) (6,13)
3 (13,12) (14,11)
0 (2,0) (0,2)
0 (0,2) (2,2)
0 null null
1 (13,1) (13,2)
2 (0,13) (1,13)
3 (13,15) (12,14)
0 (2,2) (0,2)
0 (0,2) (2,0)
0 (2,0) (4,0)
0 null null
1 (11,1) (10,1)
2 (2,15) (4,13)
2 (4,13) (2,15)
2 (2,15) (0,13)
2 null null
3 (15,12) (15,11)
0 (8,2) (6,4)
0 (6,4) (4,4)
0 (4,4) (2,4)
0 (2,4) (0,2)
0 (0,2) (2,2)
0 (2,2) (0,0)
0 null null
1 (15,0) (14,1)
2 (2,12) (1,11)
3 (14,11) (13,10)
0 (0,0) (0,1)
1 (10,1) (9,1)
2 (1,11) (2,10)
3 (11,15) (13,13)
3 (13,13) (11,13)
3 (11,13) (13,15)
3 (13,15) (15,13)
3 (15,13) (13,15)
3 (13,15) (11,13)
3 null null
0 (3,3) (3,5)
0 (3,5) (5,5)
0 (5,5) (5,3)
0 (5,3) (3,3)
0 null null
1 (13,0) (13,1)
2 (2,10) (3,9)
3 (14,14) (15,13)
0 (4,5) (6,3)
0 (6,3) (8,3)
0 null null
1 (9,1) (8,1)
2 (0,12) (0,11)
3 (13,11) (12,10)
0 (4,0) (2,0)
0 (2,0) (0,2)
0 (0,2) (0,0)
0 (0,0) (2,2)
0 (2,2) (0,2)
0 (0,2) (0,0)
0 (0,0) (2,2)
0 (2,2) (4,4)
0 (4,4) (6,4)
0 (6,4) (8,2)
0 (8,2) (8,0)
0 null null
1 (12,3) (11,2)
2 (2,14) (2,15)
3 (11,13) (11,12)
0 (0,1) (2,3)
0 null null
1 (14,2) (14,3)
2 (6,13) (5,12)
3 (12,10) (13,9)
0 (3,3) (5,3)
0 (5,3) (5,5)
0 null null
1 (13,2) (15,4)
1 (15,4) (13,2)
1 (13,2) (15,4)
1 (15,4) (13,2)
1 (13,2) (13,4)
1 (13,4) (13,2)
1 null null
