# Server version 0.08 running on GOLDEN.gateway.2wire.net:8123
# Game ID: 133
# Board class: halma.CCBoard
# Timeout: 1000
# Date: Mon Apr 07 20:34:57 EDT 2014
# Player 1: Player-0, 's260520039Player', running on 127.0.0.1
# Player 2: Player-1, 'random', running on GOLDEN.gateway.2wire.net
# Player 3: Player-2, 'random', running on GOLDEN.gateway.2wire.net
# Player 4: Player-3, 'random', running on GOLDEN.gateway.2wire.net
START Player-0 s260520039Player
START Player-1 random
START Player-2 random
START Player-3 random
0 (2,2) (3,3)
1 (13,1) (11,1)
1 null null
2 (1,13) (2,12)
3 (15,12) (13,12)
3 (13,12) (15,12)
3 (15,12) (13,12)
3 null null
0 (0,0) (2,2)
0 (2,2) (4,4)
0 null null
1 (13,0) (13,1)
2 (0,13) (0,11)
2 (0,11) (0,13)
2 (0,13) (0,11)
2 (0,11) (0,13)
2 null null
3 (15,13) (13,11)
3 null null
0 (0,3) (2,3)
0 (2,3) (4,3)
0 (4,3) (4,5)
0 null null
1 (15,2) (15,4)
1 (15,4) (15,2)
1 (15,2) (13,4)
1 (13,4) (15,2)
1 null null
2 (3,14) (4,13)
3 (13,13) (12,13)
0 (3,1) (3,2)
1 (13,1) (13,3)
1 (13,3) (13,1)
1 null null
2 (2,12) (1,13)
3 (14,12) (15,13)
0 (3,2) (3,4)
0 (3,4) (5,4)
0 null null
1 (14,3) (15,4)
2 (2,14) (3,13)
3 (14,13) (13,13)
0 (0,1) (2,3)
0 (2,3) (4,3)
0 (4,3) (6,5)
0 null null
1 (15,4) (14,5)
2 (1,12) (3,14)
2 null null
3 (15,14) (14,13)
0 (2,1) (0,3)
0 (0,3) (0,1)
0 null null
1 (14,5) (13,4)
2 (3,13) (2,12)
3 (12,15) (11,15)
0 (2,0) (0,0)
0 null null
1 (13,1) (13,3)
1 null null
2 (3,15) (3,13)
2 (3,13) (1,11)
2 (1,11) (3,13)
2 null null
3 (12,13) (14,11)
3 null null
0 (3,3) (2,2)
1 (13,3) (13,5)
1 null null
2 (3,13) (3,15)
2 (3,15) (3,13)
2 (3,13) (5,13)
2 null null
3 (14,13) (12,11)
3 (12,11) (14,13)
3 (14,13) (12,11)
3 null null
GAMEOVER DISCONNECTION Player-0
WINNER Player-1
# Game ended: Mon Apr 07 20:34:59 EDT 2014
