# Server version 0.08 running on GOLDEN.gateway.2wire.net:8123
# Game ID: 212
# Board class: halma.CCBoard
# Timeout: 100000
# Date: Tue Apr 08 18:35:59 EDT 2014
# Player 1: Player-0, 's260520039Player', running on 127.0.0.1
# Player 2: Player-1, 'random', running on GOLDEN.gateway.2wire.net
# Player 3: Player-2, 'random', running on GOLDEN.gateway.2wire.net
# Player 4: Player-3, 'random', running on GOLDEN.gateway.2wire.net
START Player-0 s260520039Player
START Player-1 random
START Player-2 random
START Player-3 random
0 (2,2) (3,3)
1 (14,2) (14,4)
1 null null
2 (2,13) (4,15)
2 null null
3 (14,12) (15,11)
0 (0,0) (2,2)
0 (2,2) (4,4)
0 null null
1 (14,0) (12,2)
1 null null
2 (4,15) (4,14)
3 (15,13) (14,12)
0 (0,3) (2,3)
0 (2,3) (4,3)
0 (4,3) (4,5)
0 null null
1 (15,2) (15,4)
1 (15,4) (13,4)
1 null null
2 (1,12) (0,11)
3 (14,14) (12,12)
3 null null
0 (3,1) (3,2)
1 (12,2) (11,1)
2 (0,12) (1,11)
3 (15,11) (14,11)
0 (3,2) (3,4)
0 (3,4) (5,4)
0 null null
1 (13,4) (13,3)
2 (4,14) (3,13)
3 (13,13) (15,11)
3 (15,11) (15,13)
3 (15,13) (13,13)
3 (13,13) (15,13)
3 (15,13) (15,11)
3 null null
0 (0,1) (2,3)
0 (2,3) (4,3)
0 (4,3) (6,5)
0 null null
1 (13,3) (12,4)
2 (3,14) (4,15)
3 (14,12) (13,13)
0 (5,4) (7,6)
0 null null
1 (15,0) (15,2)
1 (15,2) (15,4)
1 (15,4) (13,4)
1 (13,4) (15,4)
1 (15,4) (15,2)
1 null null
2 (3,13) (3,12)
3 (15,12) (15,10)
3 (15,10) (15,12)
3 (15,12) (15,10)
3 (15,10) (13,12)
3 (13,12) (11,12)
3 null null
0 (1,0) (3,2)
0 (3,2) (3,4)
0 (3,4) (5,6)
0 (5,6) (7,4)
0 null null
1 (12,4) (13,5)
2 (0,15) (2,13)
2 (2,13) (0,15)
2 null null
3 (15,11) (15,10)
0 (3,0) (1,0)
0 (1,0) (3,2)
0 (3,2) (3,4)
0 (3,4) (5,6)
0 null null
1 (14,3) (14,5)
1 null null
2 (3,12) (4,13)
3 (14,11) (15,12)
0 (4,5) (6,7)
0 (6,7) (8,5)
0 null null
1 (13,5) (12,4)
2 (1,14) (3,14)
2 null null
3 (13,15) (11,15)
3 (11,15) (13,15)
3 (13,15) (11,13)
3 null null
0 (7,4) (9,6)
0 null null
1 (13,2) (11,0)
1 null null
2 (4,13) (5,13)
3 (13,13) (11,11)
3 null null
0 (6,5) (8,7)
0 (8,7) (10,5)
0 null null
1 (14,5) (13,4)
2 (0,15) (1,14)
3 (11,13) (13,15)
3 (13,15) (11,13)
3 null null
0 (2,1) (0,1)
0 (0,1) (2,3)
0 (2,3) (4,3)
0 (4,3) (4,5)
0 (4,5) (6,7)
0 null null
1 (12,0) (10,0)
1 null null
2 (1,15) (0,15)
3 (15,12) (14,12)
0 (7,6) (9,4)
0 (9,4) (11,6)
0 null null
1 (14,1) (15,0)
2 (4,15) (5,14)
3 (12,14) (12,13)
0 (10,5) (12,7)
0 null null
1 (10,0) (10,1)
2 (1,13) (1,12)
3 (14,12) (15,11)
0 (11,6) (13,8)
0 null null
1 (14,4) (14,5)
2 (1,12) (0,12)
3 (13,14) (14,14)
0 (12,7) (14,9)
0 null null
1 (12,4) (13,5)
2 (5,13) (4,12)
3 (11,13) (10,13)
0 (1,2) (2,3)
1 (15,2) (15,4)
1 null null
2 (0,12) (2,10)
2 (2,10) (0,12)
2 null null
3 (11,11) (11,10)
0 (0,2) (2,4)
0 (2,4) (4,2)
0 null null
1 (13,4) (12,4)
2 (0,15) (1,15)
3 (11,10) (10,9)
0 (2,0) (0,2)
0 (0,2) (2,4)
0 null null
1 (13,1) (12,0)
2 (5,14) (4,15)
3 (10,9) (11,8)
0 (2,4) (3,5)
1 (12,1) (11,2)
2 (0,11) (1,10)
3 (11,8) (11,7)
0 (3,5) (4,6)
1 (11,0) (10,0)
2 (1,14) (1,13)
3 (12,15) (13,14)
0 (4,4) (5,5)
1 (10,1) (9,1)
2 (0,13) (0,15)
2 null null
3 (15,11) (15,9)
3 null null
0 (5,5) (5,7)
0 (5,7) (7,7)
0 null null
1 (12,0) (11,0)
2 (4,12) (4,13)
3 (11,12) (11,13)
0 (4,6) (6,6)
0 (6,6) (8,8)
0 null null
1 (9,1) (8,0)
2 (3,15) (3,13)
2 (3,13) (3,15)
2 (3,15) (5,15)
2 (5,15) (3,15)
2 (3,15) (5,15)
2 null null
3 (15,10) (14,11)
0 (7,7) (9,9)
0 null null
1 (11,1) (12,1)
2 (4,13) (5,13)
3 (13,14) (12,15)
