# Server version 0.08 running on GOLDEN.gateway.2wire.net:8123
# Game ID: 113
# Board class: halma.CCBoard
# Timeout: 300000
# Date: Mon Apr 07 16:52:17 EDT 2014
# Player 1: Player-0, 's260520039Player', running on 127.0.0.1
# Player 2: Player-1, 's260520039Player', running on 127.0.0.1
# Player 3: Player-2, 's260520039Player', running on 127.0.0.1
# Player 4: Player-3, 's260520039Player', running on 127.0.0.1
START Player-0 s260520039Player
START Player-1 s260520039Player
START Player-2 s260520039Player
START Player-3 s260520039Player
0 (2,2) (3,3)
1 (13,2) (12,3)
2 (2,13) (3,12)
3 (13,13) (12,12)
0 (0,0) (2,2)
0 (2,2) (4,4)
0 null null
1 (15,0) (13,2)
1 (13,2) (11,4)
1 null null
2 (0,15) (2,13)
2 (2,13) (4,11)
2 null null
3 (15,15) (13,13)
3 (13,13) (11,11)
3 null null
0 (0,3) (2,3)
0 (2,3) (4,3)
0 (4,3) (4,5)
0 null null
1 (15,3) (13,3)
1 (13,3) (11,3)
1 (11,3) (11,5)
1 null null
2 (0,12) (2,12)
2 (2,12) (4,12)
2 (4,12) (4,10)
2 null null
3 (15,12) (13,12)
3 (13,12) (11,12)
3 (11,12) (11,10)
3 null null
0 (2,0) (4,0)
0 null null
1 (14,0) (12,2)
1 null null
2 (0,13) (0,15)
2 (0,15) (2,13)
2 (2,13) (4,15)
2 null null
3 (11,11) (10,11)
0 (4,4) (5,4)
1 (15,2) (15,0)
1 (15,0) (13,2)
1 null null
2 (3,15) (3,13)
2 (3,13) (3,11)
2 (3,11) (5,11)
2 (5,11) (3,9)
2 null null
3 (13,15) (15,15)
3 null null
0 (0,2) (2,2)
0 (2,2) (2,0)
0 (2,0) (0,0)
0 (0,0) (0,2)
0 (0,2) (2,4)
0 (2,4) (4,2)
0 null null
1 (13,0) (15,2)
1 (15,2) (15,0)
1 null null
2 (2,15) (0,13)
2 (0,13) (0,15)
2 (0,15) (2,15)
2 (2,15) (0,13)
2 (0,13) (2,11)
2 (2,11) (4,13)
2 (4,13) (2,15)
2 (2,15) (0,15)
2 (0,15) (0,13)
2 (0,13) (2,13)
2 (2,13) (0,15)
2 (0,15) (2,15)
2 (2,15) (2,13)
2 (2,13) (0,15)
2 (0,15) (0,13)
2 (0,13) (2,15)
2 (2,15) (2,13)
2 (2,13) (0,13)
2 (0,13) (0,15)
2 null null
3 (15,15) (13,13)
3 (13,13) (11,11)
3 (11,11) (11,9)
3 null null
0 (0,1) (2,3)
0 null null
1 (12,2) (12,4)
1 null null
2 (1,12) (2,12)
3 (15,13) (15,15)
3 (15,15) (13,15)
3 (13,15) (15,13)
3 (15,13) (15,15)
3 (15,15) (13,15)
3 null null
0 (4,0) (2,0)
0 (2,0) (2,2)
0 (2,2) (0,0)
0 null null
1 (14,2) (14,0)
1 (14,0) (12,2)
1 null null
2 (4,11) (4,12)
3 (13,14) (15,12)
3 (15,12) (13,12)
3 (13,12) (11,12)
3 null null
0 (2,3) (0,1)
0 null null
1 (11,4) (10,4)
2 (3,9) (3,8)
3 (14,13) (13,14)
0 (0,0) (2,0)
0 (2,0) (0,2)
0 (0,2) (0,0)
0 (0,0) (2,2)
0 (2,2) (0,2)
0 (0,2) (0,0)
0 (0,0) (2,0)
0 (2,0) (2,2)
0 (2,2) (0,2)
0 (0,2) (0,0)
0 null null
1 (15,0) (15,2)
1 (15,2) (13,0)
1 (13,0) (11,2)
1 null null
2 (4,15) (5,14)
3 (10,11) (12,13)
3 null null
0 (0,0) (0,2)
0 (0,2) (2,0)
0 (2,0) (0,0)
0 (0,0) (2,2)
0 (2,2) (2,0)
0 (2,0) (0,2)
0 (0,2) (0,0)
0 null null
1 (11,2) (13,0)
1 (13,0) (15,2)
1 null null
2 (0,15) (0,13)
2 (0,13) (2,13)
2 (2,13) (2,15)
2 (2,15) (0,15)
2 (0,15) (2,13)
2 (2,13) (4,15)
2 (4,15) (6,13)
2 null null
3 (13,15) (15,15)
3 (15,15) (13,13)
3 (13,13) (13,15)
3 (13,15) (15,13)
3 (15,13) (15,15)
3 (15,15) (13,15)
3 (13,15) (11,15)
3 null null
0 (4,2) (2,0)
0 (2,0) (2,2)
0 (2,2) (4,4)
0 (4,4) (6,4)
0 null null
1 (15,1) (15,3)
1 null null
2 (6,13) (4,15)
2 (4,15) (2,13)
2 (2,13) (2,15)
2 (2,15) (0,13)
2 (0,13) (0,15)
2 (0,15) (2,15)
2 (2,15) (0,13)
2 (0,13) (0,15)
2 (0,15) (2,15)
2 (2,15) (2,13)
2 (2,13) (4,15)
2 (4,15) (6,13)
2 null null
3 (11,15) (13,15)
3 (13,15) (15,13)
3 null null
0 (0,0) (2,2)
0 (2,2) (0,2)
0 (0,2) (2,0)
0 (2,0) (0,0)
0 (0,0) (0,2)
0 (0,2) (2,2)
0 (2,2) (0,0)
0 (0,0) (0,2)
0 (0,2) (2,4)
0 null null
1 (13,2) (13,0)
1 (13,0) (11,0)
1 null null
2 (1,13) (3,15)
2 (3,15) (3,13)
2 (3,13) (3,11)
2 (3,11) (1,13)
2 (1,13) (3,15)
2 null null
3 (12,12) (13,11)
0 (2,4) (0,2)
0 (0,2) (2,0)
0 (2,0) (2,2)
0 null null
1 (11,0) (13,0)
1 null null
2 (3,15) (3,13)
2 (3,13) (3,11)
2 (3,11) (5,9)
2 null null
3 (12,15) (14,13)
3 (14,13) (14,11)
3 (14,11) (12,11)
3 (12,11) (10,13)
3 null null
0 (6,4) (7,5)
1 (13,0) (13,2)
1 (13,2) (11,0)
1 (11,0) (13,0)
1 null null
2 (5,9) (6,10)
3 (13,14) (11,14)
3 null null
0 (1,0) (3,2)
0 null null
1 (11,5) (13,3)
1 (13,3) (11,3)
1 (11,3) (13,5)
1 null null
2 (3,8) (4,8)
3 (10,13) (12,11)
3 (12,11) (10,9)
3 null null
0 (0,1) (0,0)
1 (12,0) (14,2)
1 (14,2) (14,4)
1 null null
2 (6,13) (4,15)
2 null null
3 (15,13) (15,15)
3 null null
0 (2,2) (2,0)
0 (2,0) (4,0)
0 (4,0) (2,2)
0 (2,2) (2,0)
0 (2,0) (4,0)
0 (4,0) (2,2)
0 (2,2) (4,4)
0 (4,4) (6,4)
0 null null
1 (12,3) (13,3)
2 (2,12) (2,13)
3 (12,14) (13,14)
0 (1,1) (0,1)
1 (15,2) (15,4)
1 null null
2 (2,13) (0,15)
2 null null
3 (10,9) (10,10)
0 (7,5) (7,6)
1 (13,0) (15,2)
1 (15,2) (13,4)
1 (13,4) (13,2)
1 (13,2) (13,0)
1 null null
2 (4,15) (2,13)
2 (2,13) (2,15)
2 (2,15) (4,13)
2 null null
3 (14,14) (12,14)
3 null null
0 (3,2) (3,4)
0 null null
1 (15,4) (13,2)
1 (13,2) (15,0)
1 null null
2 (0,15) (2,13)
2 null null
3 (12,13) (12,15)
3 (12,15) (14,13)
3 (14,13) (14,11)
3 (14,11) (12,11)
3 null null
0 (3,4) (3,2)
0 null null
1 (12,1) (12,0)
2 (4,8) (5,9)
3 (15,15) (13,15)
3 (13,15) (11,13)
3 (11,13) (11,11)
3 (11,11) (9,9)
3 null null
0 (6,4) (7,3)
1 (13,0) (11,0)
1 null null
2 (2,13) (4,11)
2 null null
3 (9,9) (9,8)
0 (2,1) (0,3)
0 (0,3) (2,3)
0 (2,3) (4,3)
0 (4,3) (2,1)
0 (2,1) (4,1)
0 null null
1 (15,3) (15,2)
2 (3,12) (2,13)
3 (11,14) (12,15)
0 (4,1) (2,1)
0 (2,1) (0,3)
0 (0,3) (2,3)
0 null null
1 (14,1) (12,1)
1 null null
2 (3,14) (4,14)
3 (14,12) (15,12)
0 (2,3) (0,3)
0 null null
1 (11,0) (13,0)
1 (13,0) (13,2)
1 (13,2) (13,4)
1 (13,4) (15,4)
1 (15,4) (13,2)
1 null null
2 (5,14) (3,12)
2 (3,12) (5,12)
2 (5,12) (3,14)
2 (3,14) (5,14)
2 null null
3 (12,14) (14,14)
3 null null
0 (0,3) (2,1)
0 (2,1) (4,1)
0 null null
1 (12,1) (14,1)
1 null null
2 (5,9) (6,9)
3 (15,12) (14,12)
0 (3,2) (5,0)
0 null null
1 (13,2) (15,4)
1 null null
2 (5,14) (3,14)
2 null null
3 (12,15) (14,13)
3 null null
0 (7,3) (8,2)
1 (13,5) (15,3)
1 (15,3) (15,1)
1 null null
2 (0,14) (0,13)
3 (14,15) (12,13)
3 null null
0 (4,1) (5,2)
1 (14,4) (14,5)
2 (0,13) (1,12)
3 (12,11) (11,11)
0 (8,2) (7,3)
1 (15,4) (13,2)
1 (13,2) (11,2)
1 null null
2 (2,13) (0,15)
2 (0,15) (2,15)
2 (2,15) (0,13)
2 null null
3 (11,11) (9,9)
3 (9,9) (9,7)
3 null null
0 (3,1) (4,0)
1 (14,1) (12,1)
1 null null
2 (4,14) (5,14)
3 (14,13) (14,11)
3 (14,11) (12,11)
3 null null
0 (3,0) (2,1)
1 (11,2) (13,2)
1 (13,2) (15,4)
1 null null
2 (6,10) (5,11)
3 (14,14) (14,15)
0 (0,0) (1,0)
1 (12,0) (14,2)
1 null null
2 (5,14) (3,12)
2 null null
3 (12,13) (13,13)
0 (2,1) (0,3)
0 null null
1 (15,1) (15,3)
1 null null
2 (3,12) (5,14)
2 null null
3 (14,12) (12,14)
3 (12,14) (14,14)
3 (14,14) (12,12)
3 null null
0 (5,0) (5,1)
1 (14,2) (15,1)
2 (5,11) (3,11)
2 (3,11) (5,9)
2 (5,9) (7,9)
2 null null
3 (12,11) (12,10)
0 (4,0) (6,2)
0 (6,2) (4,2)
0 (4,2) (6,0)
0 null null
1 (13,1) (11,3)
1 null null
2 (1,12) (2,13)
3 (13,13) (11,11)
3 (11,11) (13,9)
3 null null
0 (7,3) (7,2)
1 (15,0) (14,1)
2 (5,14) (3,12)
2 (3,12) (5,10)
2 (5,10) (7,8)
2 null null
3 (15,14) (14,14)
0 (5,1) (4,0)
1 (15,1) (13,1)
1 (13,1) (11,1)
1 null null
2 (7,8) (8,8)
3 (11,10) (9,10)
3 null null
0 (0,3) (2,1)
0 null null
1 (12,4) (14,2)
1 null null
2 (4,10) (3,11)
3 (14,14) (12,14)
3 null null
0 (1,3) (1,1)
0 null null
1 (15,2) (13,2)
1 (13,2) (15,0)
1 null null
2 (8,8) (8,9)
3 (13,11) (13,10)
0 (7,2) (8,1)
1 (15,0) (13,2)
1 null null
2 (1,15) (1,13)
2 (1,13) (3,15)
2 (3,15) (3,13)
2 (3,13) (1,15)
2 null null
3 (9,7) (9,9)
3 null null
0 (4,5) (3,5)
1 (15,4) (15,2)
1 null null
2 (1,14) (3,12)
2 null null
3 (12,10) (10,8)
3 (10,8) (8,8)
3 (8,8) (8,10)
3 (8,10) (6,8)
3 (6,8) (6,10)
3 (6,10) (8,8)
3 (8,8) (10,8)
3 null null
0 (3,5) (3,4)
1 (12,2) (12,0)
1 null null
2 (4,12) (2,12)
2 (2,12) (4,10)
2 null null
3 (9,10) (7,8)
3 (7,8) (5,10)
3 (5,10) (3,10)
3 null null
0 (3,4) (4,4)
1 (10,4) (9,3)
2 (4,10) (4,12)
2 (4,12) (2,10)
2 null null
3 (10,8) (11,8)
0 (6,0) (7,0)
1 (15,2) (13,0)
1 (13,0) (11,0)
1 (11,0) (11,2)
1 (11,2) (13,0)
1 (13,0) (15,2)
1 (15,2) (15,4)
1 null null
2 (7,9) (8,10)
3 (13,9) (14,10)
0 (1,2) (3,0)
0 (3,0) (5,0)
0 null null
1 (15,4) (15,2)
1 (15,2) (13,4)
1 (13,4) (15,6)
1 null null
2 (3,12) (1,14)
2 null null
3 (12,14) (11,15)
0 (1,1) (1,2)
1 (13,2) (15,2)
1 null null
2 (8,10) (9,10)
3 (13,10) (14,9)
0 (2,1) (2,2)
1 (15,2) (15,4)
1 (15,4) (13,2)
1 (13,2) (11,0)
1 (11,0) (11,2)
1 null null
2 (0,13) (0,12)
3 (14,9) (13,9)
0 (7,0) (9,2)
0 (9,2) (9,4)
0 null null
1 (11,1) (11,0)
2 (2,14) (1,13)
3 (3,10) (1,10)
3 null null
0 (5,4) (5,5)
1 (14,3) (12,3)
1 (12,3) (10,1)
1 null null
2 (8,9) (10,7)
2 null null
3 (10,10) (12,8)
3 null null
0 (4,4) (3,4)
1 (12,0) (12,2)
1 (12,2) (10,2)
1 (10,2) (12,4)
1 null null
2 (10,7) (8,9)
2 (8,9) (10,9)
2 (10,9) (12,9)
2 (12,9) (14,9)
2 (14,9) (14,11)
2 null null
3 (11,9) (10,8)
0 (5,2) (6,2)
1 (14,1) (14,3)
1 null null
GAMEOVER DISCONNECTION Player-2
WINNER Player-0
# Game ended: Mon Apr 07 16:52:48 EDT 2014
