# Server version 0.08 running on 142.157.113.15:8123
# Game ID: 169
# Board class: halma.CCBoard
# Timeout: 1000
# Date: Tue Apr 08 11:26:10 EDT 2014
# Player 1: Player-0, 's260520039Player', running on 127.0.0.1
# Player 2: Player-1, 's260520039Player', running on 127.0.0.1
# Player 3: Player-2, 's260520039Player', running on 127.0.0.1
# Player 4: Player-3, 's260520039Player', running on 127.0.0.1
START Player-0 s260520039Player
START Player-1 s260520039Player
START Player-2 s260520039Player
START Player-3 s260520039Player
0 (2,2) (3,3)
1 (13,2) (12,3)
2 (2,13) (3,12)
3 (13,13) (12,12)
0 (0,0) (2,2)
0 (2,2) (4,4)
0 null null
1 (15,0) (13,2)
1 (13,2) (11,4)
1 null null
2 (0,15) (2,13)
2 (2,13) (4,11)
2 null null
3 (15,15) (13,13)
3 (13,13) (11,11)
3 null null
0 (0,3) (2,3)
0 (2,3) (4,3)
0 (4,3) (4,5)
0 null null
1 (15,3) (13,3)
1 (13,3) (11,3)
1 (11,3) (11,5)
1 null null
2 (0,12) (2,12)
2 (2,12) (4,12)
2 (4,12) (4,10)
2 null null
3 (15,12) (13,12)
3 (13,12) (11,12)
3 (11,12) (11,10)
3 null null
0 (3,1) (3,2)
1 (12,1) (12,2)
2 (3,14) (3,13)
3 (12,14) (12,13)
0 (3,2) (3,4)
0 (3,4) (5,4)
0 null null
1 (12,2) (12,4)
1 (12,4) (10,4)
1 null null
2 (3,13) (3,11)
2 (3,11) (5,11)
2 null null
3 (12,13) (12,11)
3 (12,11) (10,11)
3 null null
0 (0,1) (2,3)
0 (2,3) (4,3)
0 (4,3) (6,5)
0 null null
1 (15,1) (13,3)
1 (13,3) (11,3)
1 (11,3) (9,5)
1 null null
2 (0,14) (2,12)
2 (2,12) (4,12)
2 (4,12) (6,10)
2 null null
3 (15,14) (13,12)
3 (13,12) (11,12)
3 (11,12) (9,10)
3 null null
0 (4,5) (5,5)
1 (10,4) (12,4)
1 null null
2 (2,15) (0,15)
2 (0,15) (2,15)
2 null null
3 (10,11) (8,9)
3 (8,9) (10,11)
3 null null
0 (5,5) (5,6)
1 (12,4) (10,6)
1 null null
2 (3,12) (5,10)
2 (5,10) (7,10)
2 null null
3 (12,12) (10,10)
3 null null
0 (2,0) (0,0)
0 (0,0) (2,0)
0 (2,0) (2,2)
0 null null
1 (12,3) (10,5)
1 null null
2 (0,13) (2,11)
2 null null
3 (15,13) (13,11)
3 null null
0 (1,0) (3,2)
0 (3,2) (3,4)
0 null null
1 (15,2) (13,4)
1 null null
2 (1,12) (3,10)
2 (3,10) (5,10)
2 null null
3 (14,15) (12,13)
3 null null
0 (0,2) (2,4)
0 (2,4) (4,2)
0 null null
1 (14,0) (12,2)
1 null null
2 (5,11) (7,9)
2 (7,9) (7,11)
2 (7,11) (5,9)
2 (5,9) (5,11)
2 (5,11) (7,9)
2 (7,9) (7,11)
2 null null
3 (11,11) (9,9)
3 null null
0 (5,4) (7,6)
0 null null
1 (13,1) (11,3)
1 null null
2 (1,15) (3,13)
2 null null
3 (13,14) (11,12)
3 null null
0 (6,5) (8,7)
0 null null
1 (14,3) (12,5)
1 null null
2 (4,11) (6,9)
2 (6,9) (8,11)
2 (8,11) (6,11)
2 (6,11) (8,9)
2 null null
3 (14,12) (12,10)
3 null null
0 (1,2) (2,3)
1 (13,4) (11,6)
1 (11,6) (9,6)
1 null null
2 (7,10) (9,8)
2 null null
3 (9,10) (7,8)
3 null null
0 (8,7) (10,9)
0 null null
1 (10,5) (8,7)
1 (8,7) (6,9)
1 (6,9) (4,11)
1 (4,11) (4,9)
1 null null
2 (2,14) (4,12)
2 null null
3 (10,10) (8,8)
3 (8,8) (6,8)
3 null null
0 (10,9) (12,11)
0 (12,11) (14,11)
0 null null
1 (11,5) (9,7)
1 null null
2 (8,9) (10,7)
2 null null
3 (12,15) (11,14)
0 (2,2) (2,4)
0 null null
1 (10,6) (8,8)
1 (8,8) (10,10)
1 (10,10) (10,12)
1 null null
2 (3,15) (4,14)
3 (13,11) (11,9)
3 null null
0 (3,3) (5,5)
0 (5,5) (5,7)
0 null null
1 (12,2) (10,4)
1 null null
2 (3,13) (5,11)
2 (5,11) (7,9)
2 null null
3 (6,8) (4,6)
3 null null
0 (2,3) (4,5)
0 (4,5) (4,7)
0 (4,7) (6,7)
0 null null
1 (12,0) (11,1)
2 (6,10) (8,8)
2 (8,8) (10,6)
2 (10,6) (8,4)
2 null null
3 (11,12) (9,10)
3 null null
0 (3,0) (4,1)
1 (14,1) (14,3)
1 null null
2 (1,13) (2,12)
3 (12,10) (10,8)
3 (10,8) (8,6)
3 (8,6) (6,6)
3 (6,6) (4,8)
3 null null
0 (1,3) (3,5)
0 (3,5) (5,3)
0 null null
1 (14,3) (13,4)
2 (9,8) (11,6)
2 null null
3 (10,11) (8,9)
3 null null
0 (4,2) (6,4)
0 null null
1 (9,5) (8,6)
2 (8,4) (9,3)
3 (14,13) (13,12)
0 (2,4) (3,5)
1 (14,2) (13,3)
2 (1,14) (2,13)
3 (4,6) (2,4)
3 null null
0 (1,1) (3,1)
0 null null
1 (11,3) (9,5)
1 (9,5) (7,7)
1 (7,7) (7,5)
1 null null
2 (2,13) (3,12)
3 (13,12) (12,11)
0 (2,1) (3,2)
1 (13,3) (12,4)
2 (7,11) (8,10)
3 (11,14) (10,13)
0 (3,1) (3,3)
0 (3,3) (5,5)
0 null null
1 (10,12) (9,13)
2 (8,10) (10,8)
2 (10,8) (10,6)
2 (10,6) (12,6)
2 null null
3 (12,11) (10,9)
3 null null
0 (5,6) (5,8)
0 (5,8) (3,10)
0 null null
1 (9,13) (8,14)
2 (9,3) (10,2)
3 (11,10) (9,8)
3 (9,8) (7,10)
3 null null
0 (4,4) (6,6)
0 (6,6) (6,8)
0 (6,8) (8,10)
0 (8,10) (10,10)
0 null null
1 (11,1) (9,3)
1 (9,3) (11,5)
1 (11,5) (13,7)
1 null null
2 (4,14) (5,13)
3 (12,13) (11,12)
0 (5,5) (6,6)
1 (8,6) (7,7)
2 (11,6) (13,6)
2 (13,6) (13,8)
2 null null
3 (7,8) (5,6)
3 (5,6) (5,8)
3 (5,8) (3,8)
3 null null
0 (6,4) (8,6)
0 (8,6) (10,8)
0 (10,8) (8,10)
0 (8,10) (6,10)
0 null null
1 (11,4) (9,4)
1 null null
2 (2,12) (2,10)
2 null null
3 (9,10) (7,8)
3 (7,8) (5,6)
3 (5,6) (5,8)
3 null null
0 (6,6) (8,8)
0 (8,8) (8,10)
0 null null
1 (13,4) (11,6)
1 null null
2 (2,15) (3,14)
3 (8,9) (6,9)
3 (6,9) (4,7)
3 (4,7) (2,9)
3 null null
0 (5,3) (6,4)
1 (11,6) (9,8)
1 (9,8) (9,10)
1 null null
2 (3,14) (4,13)
3 (11,9) (10,8)
0 (6,4) (8,6)
0 null null
1 (7,7) (6,8)
2 (5,10) (6,9)
3 (5,8) (5,6)
3 null null
0 (8,6) (10,6)
0 null null
1 (12,4) (11,5)
2 (4,12) (5,11)
3 (7,10) (7,8)
3 (7,8) (5,8)
3 null null
0 (3,5) (4,6)
1 (13,7) (12,8)
2 (5,13) (6,12)
3 (2,4) (1,3)
0 (7,6) (8,7)
1 (9,6) (7,8)
1 (7,8) (5,10)
1 (5,10) (5,12)
1 (5,12) (7,12)
1 null null
2 (6,12) (8,12)
2 null null
3 (10,8) (8,6)
3 null null
0 (3,10) (4,11)
1 (12,8) (11,9)
2 (3,12) (5,10)
2 (5,10) (7,8)
2 (7,8) (9,6)
2 (9,6) (11,6)
2 (11,6) (11,4)
2 (11,4) (13,6)
2 (13,6) (11,6)
2 (11,6) (13,4)
2 null null
3 (8,6) (6,4)
3 null null
0 (4,11) (5,12)
1 (11,9) (9,11)
1 null null
2 (6,9) (8,9)
2 null null
3 (4,8) (2,8)
3 null null
0 (8,7) (9,8)
1 (10,4) (9,5)
2 (4,13) (6,11)
2 (6,11) (6,9)
2 null null
3 (10,9) (8,7)
3 null null
0 (8,10) (10,12)
0 (10,12) (10,14)
0 null null
1 (8,14) (7,15)
2 (8,9) (10,9)
2 null null
3 (2,9) (2,7)
3 null null
0 (9,8) (11,10)
0 null null
1 (9,11) (7,13)
1 null null
2 (13,8) (14,7)
3 (8,7) (8,6)
0 (10,10) (12,10)
0 null null
1 (9,5) (7,7)
1 null null
2 (13,4) (14,3)
3 (2,7) (1,6)
0 (4,1) (5,2)
1 (7,7) (5,9)
1 (5,9) (3,11)
1 (3,11) (1,11)
1 null null
2 (10,9) (11,8)
3 (10,13) (9,12)
0 (5,7) (5,9)
0 (5,9) (7,11)
0 (7,11) (9,13)
0 (9,13) (11,15)
0 null null
1 (9,7) (8,8)
2 (4,10) (4,8)
2 null null
3 (6,4) (5,3)
0 (6,10) (7,11)
1 (8,8) (6,10)
1 (6,10) (4,12)
1 null null
2 (7,9) (8,8)
3 (5,3) (5,1)
3 null null
0 (7,11) (9,13)
0 null null
1 (11,5) (9,7)
1 (9,7) (7,9)
1 (7,9) (5,9)
1 (5,9) (3,9)
1 null null
2 (8,8) (9,7)
3 (8,6) (6,4)
3 null null
0 (14,11) (15,12)
1 (9,10) (8,11)
2 (9,7) (11,5)
2 (11,5) (13,7)
2 null null
3 (9,9) (8,8)
0 (3,2) (4,3)
1 (8,11) (6,13)
1 null null
2 (14,3) (15,2)
3 (9,12) (8,11)
0 (3,4) (4,5)
1 (12,5) (12,7)
1 (12,7) (10,9)
1 (10,9) (12,11)
1 (12,11) (10,13)
1 (10,13) (8,13)
1 (8,13) (6,11)
1 (6,11) (4,11)
1 (4,11) (4,13)
1 (4,13) (6,11)
1 (6,11) (8,13)
1 null null
2 (11,8) (12,7)
3 (5,6) (3,4)
3 null null
0 (6,7) (7,8)
1 (7,12) (5,14)
1 null null
2 (6,9) (8,7)
2 null null
3 (8,8) (8,6)
3 null null
0 (5,12) (7,14)
0 (7,14) (9,12)
0 null null
1 (6,13) (4,15)
1 null null
2 (12,7) (12,5)
2 null null
3 (5,1) (4,0)
0 (7,8) (8,9)
1 (7,13) (6,14)
2 (2,11) (3,10)
3 (13,15) (12,14)
0 (4,5) (5,6)
1 (4,9) (2,11)
1 (2,11) (0,11)
1 null null
2 (12,6) (13,5)
3 (12,14) (11,13)
0 (5,2) (6,3)
1 (7,5) (6,6)
2 (10,7) (10,5)
2 (10,5) (8,3)
2 null null
3 (1,3) (0,2)
0 (4,3) (5,4)
1 (6,8) (5,9)
2 (12,5) (13,4)
3 (6,4) (6,2)
3 null null
0 (15,12) (15,13)
1 (4,12) (3,13)
2 (13,5) (13,3)
2 null null
3 (1,6) (0,5)
0 (11,10) (12,11)
1 (6,6) (5,7)
2 (4,8) (6,6)
2 null null
3 (3,8) (2,7)
0 (6,3) (7,4)
1 (6,14) (4,14)
1 null null
2 (3,10) (4,9)
3 (6,2) (5,1)
0 (4,6) (6,8)
0 (6,8) (4,10)
0 (4,10) (6,12)
0 null null
1 (5,14) (3,14)
1 null null
2 (4,9) (6,7)
2 (6,7) (6,5)
2 (6,5) (4,3)
2 (4,3) (2,5)
2 null null
3 (5,8) (4,7)
0 (12,10) (13,11)
1 (8,13) (7,14)
2 (2,5) (4,3)
2 (4,3) (6,5)
2 null null
3 (2,8) (2,6)
3 null null
0 (5,4) (7,6)
0 (7,6) (9,6)
0 (9,6) (11,6)
0 null null
1 (4,14) (3,15)
2 (6,6) (7,5)
3 (8,6) (6,4)
3 (6,4) (8,4)
3 (8,4) (8,2)
3 null null
0 (12,11) (13,12)
1 (3,14) (2,15)
2 (2,10) (4,8)
2 (4,8) (6,6)
2 (6,6) (8,4)
2 null null
3 (11,12) (10,11)
0 (5,6) (6,7)
1 (3,15) (1,15)
1 null null
2 (8,4) (9,3)
3 (8,2) (7,1)
0 (13,12) (14,13)
1 (13,0) (12,1)
2 (9,3) (11,1)
2 null null
3 (2,6) (1,5)
0 (14,13) (14,15)
0 null null
1 (12,1) (11,2)
2 (10,2) (12,0)
2 null null
3 (14,14) (13,13)
0 (13,11) (14,12)
1 (5,7) (4,8)
2 (12,0) (13,0)
3 (13,13) (12,12)
0 (7,4) (8,5)
1 (4,8) (2,10)
1 (2,10) (0,12)
1 null null
2 (8,12) (9,11)
3 (11,13) (10,12)
0 (9,12) (9,14)
0 (9,14) (11,14)
0 null null
1 (7,14) (6,15)
2 (5,11) (6,10)
3 (10,12) (8,10)
3 (8,10) (8,8)
3 null null
0 (11,14) (12,15)
1 (9,4) (7,6)
1 (7,6) (5,4)
1 null null
2 (7,5) (9,5)
2 null null
3 (8,8) (7,7)
0 (11,15) (13,15)
0 (13,15) (15,15)
0 null null
1 (0,11) (0,13)
1 null null
2 (13,7) (14,6)
3 (4,7) (3,6)
0 (10,6) (11,7)
1 (5,4) (4,5)
2 (14,7) (15,6)
3 (10,11) (9,10)
0 (10,14) (11,15)
1 (11,2) (10,3)
2 (6,5) (7,4)
3 (9,10) (7,8)
3 (7,8) (5,6)
3 null null
0 (11,15) (13,15)
0 null null
1 (0,12) (0,14)
1 null null
2 (13,4) (14,3)
3 (7,7) (6,6)
0 (9,13) (10,14)
1 (2,15) (0,15)
1 null null
2 (8,3) (9,2)
3 (12,12) (11,11)
0 (11,7) (12,8)
1 (1,11) (0,12)
2 (13,3) (15,3)
2 (15,3) (15,1)
2 null null
3 (6,6) (4,6)
3 (4,6) (4,4)
3 null null
0 (8,5) (10,5)
0 (10,5) (12,7)
0 null null
1 (5,9) (4,10)
2 (15,2) (15,0)
2 null null
3 (11,11) (10,10)
0 (11,6) (13,8)
0 (13,8) (11,8)
0 (11,8) (13,6)
0 null null
1 (3,13) (2,14)
2 (9,11) (11,9)
2 (11,9) (13,7)
2 (13,7) (15,5)
2 (15,5) (15,7)
2 null null
3 (8,11) (7,10)
0 (6,7) (7,8)
1 (4,10) (3,11)
2 (6,10) (8,10)
2 (8,10) (8,8)
2 (8,8) (8,6)
2 (8,6) (10,4)
2 (10,4) (10,2)
2 (10,2) (12,0)
2 (12,0) (14,0)
2 null null
3 (3,4) (2,3)
0 (7,8) (7,9)
1 (3,11) (2,12)
2 (14,3) (15,2)
3 (3,6) (2,5)
0 (7,9) (8,10)
1 (2,12) (1,13)
2 (15,7) (15,5)
2 null null
3 (5,6) (3,4)
3 null null
0 (13,6) (14,7)
1 (2,14) (2,15)
2 (15,6) (15,4)
2 null null
3 (3,4) (1,2)
3 null null
0 (8,9) (9,10)
1 (10,3) (9,4)
2 (8,7) (9,6)
3 (2,3) (0,1)
3 (0,1) (0,3)
3 null null
0 (10,14) (11,15)
1 (9,4) (8,5)
2 (9,6) (10,5)
3 (1,2) (0,1)
0 (12,8) (13,9)
1 (1,13) (1,14)
2 (15,5) (15,3)
2 null null
3 (7,10) (6,9)
0 (9,10) (10,11)
1 (7,15) (5,15)
1 (5,15) (3,15)
1 null null
2 (7,4) (8,3)
3 (6,9) (5,8)
0 (13,9) (14,10)
1 (8,5) (7,6)
2 (8,3) (10,1)
2 (10,1) (12,1)
2 null null
3 (5,8) (4,7)
0 (10,11) (11,12)
1 (4,5) (3,6)
2 (9,5) (10,4)
3 (0,2) (0,0)
3 null null
0 (6,12) (7,13)
1 (3,6) (1,8)
1 null null
2 (11,1) (13,1)
2 null null
3 (2,7) (1,6)
0 (8,10) (9,11)
1 (3,9) (2,10)
2 (12,1) (14,1)
2 null null
3 (10,10) (9,9)
0 (7,13) (8,14)
1 (7,6) (6,7)
2 (14,6) (15,5)
3 (9,9) (8,8)
0 (12,7) (13,8)
1 (2,10) (1,11)
2 (9,2) (10,1)
3 (7,1) (6,0)
0 (9,11) (10,12)
1 (1,8) (0,9)
2 (10,1) (11,0)
3 (8,8) (7,7)
0 (14,7) (15,8)
1 (6,7) (5,8)
2 (10,4) (11,3)
3 (7,7) (6,6)
0 (8,14) (9,15)
1 (5,8) (4,9)
2 (11,3) (12,3)
3 (4,7) (3,6)
0 (14,10) (15,11)
1 (4,9) (3,10)
2 (10,5) (11,4)
3 (0,3) (0,2)
0 (13,8) (14,9)
1 (3,10) (2,10)
2 (11,4) (13,2)
2 null null
3 (3,6) (1,4)
3 null null
0 (11,12) (12,13)
1 (6,15) (5,15)
2 (12,3) (12,2)
3 (2,5) (0,3)
3 null null
0 (12,13) (13,14)
1 (0,9) (0,10)
2 (13,2) (14,2)
3 (4,4) (3,3)
0 (10,12) (11,13)
1 (1,11) (1,12)
2 (11,0) (12,0)
3 (3,3) (2,2)
0 (13,14) (14,14)
1 (0,10) (0,11)
2 (12,2) (13,3)
3 (2,2) (1,1)
0 (15,11) (15,12)
1 (2,10) (1,11)
2 (15,5) (14,4)
3 (1,5) (1,3)
3 null null
0 (14,9) (15,10)
1 (1,11) (1,13)
1 null null
2 (13,3) (13,2)
3 (1,4) (1,2)
3 (1,2) (1,0)
3 null null
0 (14,12) (14,13)
1 (5,15) (4,14)
2 (14,4) (14,3)
3 (6,6) (5,5)
0 (14,13) (15,14)
1 (4,14) (3,14)
2 (13,2) (12,1)
3 (5,5) (4,4)
0 (15,8) (15,9)
1 (3,14) (2,14)
2 (15,4) (14,5)
3 (4,4) (3,3)
0 (11,13) (12,14)
1 (1,12) (2,13)
2 (14,5) (14,4)
3 (3,3) (2,2)
0 (9,15) (10,15)
1 (2,13) (3,14)
2 (14,4) (15,4)
3 (5,1) (5,0)
0 (15,9) (15,11)
0 null null
1 (4,15) (5,15)
2 (15,4) (13,2)
2 null null
3 (5,0) (3,0)
3 null null
0 (12,14) (13,14)
1 (1,13) (1,12)
2 null null
3 (3,0) (2,0)
0 (15,12) (14,13)
1 (5,15) (4,15)
2 null null
3 (2,2) (2,1)
0 (10,15) (11,14)
1 (2,14) (1,13)
2 null null
3 (1,3) (1,2)
0 (15,11) (15,12)
1 (3,14) (2,13)
2 null null
3 (1,6) (1,5)
0 (11,14) (12,13)
1 (2,13) (2,14)
2 null null
3 (0,5) (0,4)
0 (12,13) (13,13)
1 (4,15) (5,15)
2 null null
3 (6,0) (5,0)
0 (11,15) (12,14)
1 (5,15) (4,14)
2 null null
3 (5,0) (3,0)
3 null null
0 (15,10) (15,11)
1 (4,14) (4,15)
2 null null
3 (1,5) (1,4)
0 (13,13) (14,12)
1 (1,12) (2,13)
2 null null
3 (1,4) (1,3)
0 (15,11) (14,11)
1 (2,13) (3,14)
2 null null
3 (4,0) (3,1)
0 (14,11) (13,12)
1 (0,11) (1,12)
2 null null
3 (0,4) (2,2)
3 null null
0 (13,12) (12,13)
1 (1,12) (2,13)
2 null null
3 null null
0 (12,13) (13,13)
GAMEOVER 
WINNER Player-0
# Game ended: Tue Apr 08 11:26:23 EDT 2014
