# Server version 0.08 running on GOLDEN.gateway.2wire.net:8123
# Game ID: 67
# Board class: halma.CCBoard
# Timeout: 300000
# Date: Mon Apr 07 12:32:20 EDT 2014
# Player 1: Player-0, 's260520039Player', running on 127.0.0.1
# Player 2: Player-1, 's260520039Player', running on 127.0.0.1
# Player 3: Player-2, 's260520039Player', running on 127.0.0.1
# Player 4: Player-3, 's260520039Player', running on 127.0.0.1
START Player-0 s260520039Player
START Player-1 s260520039Player
START Player-2 s260520039Player
START Player-3 s260520039Player
0 (2,2) (3,3)
1 (13,2) (12,3)
2 (2,13) (3,12)
3 (13,13) (12,12)
0 (0,0) (2,2)
0 (2,2) (4,4)
0 null null
1 (15,0) (13,2)
1 (13,2) (11,4)
1 null null
2 (0,15) (2,13)
2 (2,13) (4,11)
2 null null
3 (15,15) (13,13)
3 (13,13) (11,11)
3 null null
0 (1,0) (0,0)
1 (13,1) (11,1)
1 (11,1) (13,1)
1 (13,1) (11,1)
1 (11,1) (13,1)
1 (13,1) (11,1)
1 (11,1) (13,1)
1 (13,1) (11,1)
1 null null
2 (2,14) (3,13)
3 (14,14) (15,15)
0 (0,3) (1,4)
1 (11,4) (13,2)
1 null null
2 (3,15) (4,14)
3 (15,14) (13,12)
3 null null
0 (4,4) (4,5)
1 (12,3) (11,4)
2 (1,12) (2,12)
3 (12,14) (12,13)
0 (1,2) (2,3)
1 (12,0) (11,0)
2 (3,14) (3,15)
3 (12,12) (12,14)
3 (12,14) (12,12)
3 (12,12) (10,10)
3 null null
0 (0,1) (1,2)
1 (14,2) (13,3)
2 (1,14) (0,15)
3 (14,13) (14,14)
0 (2,3) (4,3)
0 null null
1 (15,1) (13,1)
1 (13,1) (15,1)
1 null null
2 (4,11) (2,13)
2 (2,13) (4,13)
2 (4,13) (2,13)
2 (2,13) (2,11)
2 (2,11) (2,13)
2 (2,13) (4,13)
2 (4,13) (4,15)
2 (4,15) (4,13)
2 (4,13) (2,11)
2 (2,11) (4,13)
2 (4,13) (4,15)
2 (4,15) (4,13)
2 null null
3 (12,13) (12,14)
0 (1,3) (2,4)
1 (14,0) (12,0)
1 (12,0) (12,2)
1 null null
2 (0,14) (1,14)
3 (15,13) (15,11)
3 (15,11) (13,13)
3 null null
0 (1,4) (1,5)
1 (15,1) (14,2)
2 (0,13) (2,13)
2 (2,13) (4,11)
2 null null
3 (12,14) (12,13)
0 (2,0) (4,2)
0 (4,2) (4,4)
0 (4,4) (4,2)
0 (4,2) (4,4)
0 (4,4) (4,6)
0 null null
1 (11,4) (10,3)
2 (4,13) (5,12)
3 (13,15) (11,15)
3 null null
0 (2,1) (2,0)
1 (15,2) (15,4)
1 null null
2 (2,15) (4,15)
2 (4,15) (4,13)
2 (4,13) (2,11)
2 (2,11) (4,13)
2 (4,13) (6,11)
2 (6,11) (4,13)
2 (4,13) (2,13)
2 (2,13) (2,11)
2 (2,11) (2,13)
2 (2,13) (2,11)
2 (2,11) (2,13)
2 (2,13) (2,11)
2 (2,11) (2,13)
2 (2,13) (4,13)
2 (4,13) (4,15)
2 null null
3 (13,12) (12,11)
0 (4,5) (3,5)
1 (12,1) (10,1)
1 null null
2 (5,12) (5,13)
3 (13,14) (14,13)
0 (4,3) (4,4)
1 (14,2) (14,4)
1 null null
2 (5,13) (6,14)
3 (12,15) (13,14)
0 (4,6) (3,7)
1 (15,3) (14,2)
2 (6,14) (6,13)
3 (14,14) (12,12)
3 null null
0 (3,7) (4,8)
1 (11,0) (12,1)
2 (4,15) (3,14)
3 (10,10) (9,9)
0 (2,4) (3,4)
1 (13,2) (13,4)
1 (13,4) (13,2)
1 (13,2) (13,4)
1 (13,4) (13,2)
1 (13,2) (13,4)
1 null null
2 (6,13) (7,12)
3 (13,14) (11,12)
3 null null
0 (3,0) (3,2)
0 null null
1 (10,3) (10,4)
2 (3,13) (1,11)
2 null null
3 (12,13) (11,13)
0 (3,4) (4,5)
1 (14,3) (12,3)
1 (12,3) (14,5)
1 (14,5) (14,3)
1 (14,3) (12,3)
1 null null
2 (1,13) (2,14)
3 (11,13) (12,13)
0 (3,1) (2,1)
1 (10,1) (11,2)
2 (1,11) (1,12)
3 (13,13) (11,13)
3 (11,13) (13,13)
3 (13,13) (15,11)
3 null null
0 (2,1) (1,0)
1 (12,1) (12,0)
2 (7,12) (7,11)
3 (15,15) (13,15)
3 (13,15) (15,15)
3 null null
0 (1,2) (0,3)
1 (10,4) (11,3)
2 (7,11) (6,11)
3 (14,15) (15,14)
0 (3,2) (4,3)
1 (12,0) (13,1)
2 (1,12) (1,13)
3 (15,14) (13,12)
3 (13,12) (11,10)
3 (11,10) (13,12)
3 (13,12) (11,14)
3 (11,14) (13,12)
3 (13,12) (15,14)
3 (15,14) (13,12)
3 (13,12) (11,10)
3 null null
0 (1,0) (1,2)
0 (1,2) (1,0)
0 (1,0) (1,2)
0 (1,2) (1,0)
0 null null
1 (12,2) (12,4)
1 (12,4) (10,2)
1 (10,2) (12,2)
1 null null
2 (4,11) (5,10)
3 (11,11) (11,9)
3 (11,9) (11,11)
3 (11,11) (11,9)
3 null null
0 (3,5) (2,5)
1 (13,3) (13,5)
1 (13,5) (13,3)
1 (13,3) (15,5)
1 null null
2 (6,11) (4,9)
2 null null
3 (11,9) (12,9)
0 (1,1) (1,2)
1 (15,4) (14,3)
2 (5,10) (3,8)
2 (3,8) (5,10)
2 (5,10) (3,8)
2 (3,8) (5,8)
2 null null
3 (11,10) (13,8)
3 (13,8) (11,10)
3 null null
0 (4,3) (3,4)
1 (15,5) (14,6)
2 (5,8) (5,7)
3 (15,15) (14,15)
0 (2,0) (2,1)
1 (14,2) (15,2)
2 (1,13) (1,12)
3 (12,13) (10,11)
3 (10,11) (12,13)
3 (12,13) (10,11)
3 null null
0 (1,2) (2,3)
1 (11,2) (11,0)
1 null null
2 (4,9) (5,8)
3 (14,12) (13,12)
0 (2,3) (2,2)
1 (13,4) (14,5)
2 (1,15) (0,14)
3 (11,12) (10,12)
0 (1,0) (3,2)
0 null null
1 (11,3) (11,2)
2 (5,7) (6,7)
3 (11,10) (12,10)
0 (4,5) (5,6)
1 (14,1) (14,2)
2 (6,7) (7,8)
3 (12,12) (12,13)
0 (3,2) (2,3)
1 (12,3) (11,4)
2 (5,8) (4,9)
3 (12,11) (11,11)
0 (2,1) (1,0)
1 (12,2) (10,2)
1 (10,2) (12,2)
1 (12,2) (10,2)
1 null null
2 (3,14) (4,13)
3 (11,11) (13,9)
3 null null
0 (0,2) (1,1)
1 (11,4) (11,3)
2 (0,12) (1,11)
3 (12,10) (11,10)
0 (2,5) (3,5)
1 (11,1) (12,1)
2 (1,12) (0,13)
3 (14,13) (13,14)
0 (2,2) (2,1)
1 (13,1) (11,1)
1 (11,1) (9,3)
1 (9,3) (11,1)
1 (11,1) (9,3)
1 (9,3) (11,1)
1 (11,1) (9,3)
1 null null
2 (7,8) (6,9)
3 (15,12) (14,13)
0 (4,8) (5,8)
1 (14,2) (15,1)
2 (3,12) (3,11)
3 (14,13) (14,14)
0 (3,5) (3,6)
1 (12,1) (10,3)
1 null null
2 (3,11) (2,11)
3 (13,12) (14,11)
0 (4,4) (4,5)
1 (14,3) (13,2)
2 (4,14) (4,15)
3 (9,9) (9,8)
0 (5,8) (6,7)
1 (14,4) (13,3)
2 (4,15) (5,14)
3 (13,14) (12,14)
0 (2,1) (0,1)
0 null null
1 (9,3) (9,2)
2 (2,12) (1,13)
3 (9,8) (8,8)
0 (3,4) (4,3)
1 (11,3) (11,4)
2 (2,14) (3,14)
3 (12,13) (13,14)
0 (3,3) (5,3)
0 (5,3) (3,3)
0 null null
1 (14,5) (15,6)
2 (1,13) (0,12)
3 (11,15) (13,13)
3 (13,13) (11,15)
3 (11,15) (13,13)
3 (13,13) (13,15)
3 null null
0 (2,3) (2,4)
1 (15,2) (14,3)
2 (0,15) (2,13)
2 null null
3 (13,14) (13,13)
0 (1,1) (1,2)
1 (15,1) (15,2)
2 (4,13) (2,15)
2 (2,15) (4,13)
2 null null
3 (11,10) (13,8)
3 null null
0 (0,0) (0,2)
0 (0,2) (2,2)
0 (2,2) (4,4)
0 null null
1 (15,6) (13,6)
1 null null
2 (2,13) (3,13)
3 (15,11) (14,12)
0 (1,0) (1,1)
1 (13,2) (14,2)
2 (0,12) (1,12)
3 (13,8) (14,7)
0 (0,1) (2,1)
0 (2,1) (0,1)
0 (0,1) (2,3)
0 null null
1 (10,3) (8,1)
1 (8,1) (10,3)
1 (10,3) (10,1)
1 null null
2 (3,13) (4,14)
3 (14,14) (14,13)
0 (3,3) (5,3)
0 (5,3) (3,5)
0 (3,5) (5,5)
0 null null
1 (10,1) (10,3)
1 (10,3) (12,1)
1 (12,1) (10,3)
1 null null
2 (1,12) (1,13)
3 (14,15) (15,14)
0 (5,5) (3,5)
0 (3,5) (5,5)
0 (5,5) (3,3)
0 (3,3) (5,3)
0 (5,3) (3,3)
0 (3,3) (5,5)
0 null null
1 (15,2) (13,4)
1 null null
2 (6,9) (6,8)
3 (13,9) (13,8)
0 (5,5) (5,7)
0 (5,7) (7,9)
0 null null
1 (11,2) (12,3)
2 (4,9) (3,9)
3 (12,14) (13,14)
0 (5,6) (3,4)
0 (3,4) (5,4)
0 null null
1 (10,3) (11,3)
2 (1,11) (2,10)
3 (10,12) (11,12)
0 (6,7) (5,7)
1 (13,6) (13,7)
2 (3,15) (3,13)
2 (3,13) (5,13)
2 null null
3 (14,13) (14,14)
0 (3,6) (2,7)
1 (14,3) (15,2)
2 (0,13) (1,12)
3 (11,12) (10,12)
0 (1,2) (3,4)
0 null null
1 (15,2) (13,2)
1 (13,2) (15,2)
1 null null
2 (2,11) (1,11)
3 (14,7) (15,8)
0 (5,7) (6,6)
1 (9,2) (10,3)
2 (2,10) (2,11)
3 (13,14) (14,15)
0 (2,4) (0,6)
0 (0,6) (2,4)
0 null null
1 (14,6) (14,7)
2 (3,14) (5,12)
2 null null
3 (10,12) (9,13)
0 (1,5) (1,6)
1 (10,3) (9,3)
2 (4,13) (6,13)
2 null null
3 (14,12) (12,14)
3 (12,14) (14,12)
3 (14,12) (14,10)
GAMEOVER DISCONNECTION Player-3
WINNER Player-1
# Game ended: Mon Apr 07 12:32:56 EDT 2014
