# Server version 0.08 running on GOLDEN.gateway.2wire.net:8123
# Game ID: 130
# Board class: halma.CCBoard
# Timeout: 1000
# Date: Mon Apr 07 20:31:04 EDT 2014
# Player 1: Player-0, 's260520039Player', running on 127.0.0.1
# Player 2: Player-1, 'random', running on GOLDEN.gateway.2wire.net
# Player 3: Player-2, 'random', running on GOLDEN.gateway.2wire.net
# Player 4: Player-3, 'random', running on GOLDEN.gateway.2wire.net
START Player-0 s260520039Player
START Player-1 random
START Player-2 random
START Player-3 random
0 (2,2) (3,3)
1 (15,2) (13,4)
1 (13,4) (15,2)
1 (15,2) (13,4)
1 null null
2 (3,15) (4,14)
3 (12,15) (11,15)
0 (0,0) (2,2)
0 (2,2) (4,4)
0 null null
1 (13,2) (15,4)
1 (15,4) (13,2)
1 (13,2) (15,4)
1 null null
2 (2,13) (0,11)
2 (0,11) (2,13)
2 (2,13) (4,15)
2 null null
3 (15,12) (14,11)
0 (0,3) (2,3)
0 (2,3) (4,3)
0 (4,3) (4,5)
0 null null
1 (13,0) (11,2)
1 null null
2 (4,14) (3,15)
3 (14,12) (15,12)
0 (3,1) (3,2)
1 (13,1) (13,2)
2 (0,12) (1,11)
3 (13,15) (11,13)
3 null null
0 (3,2) (3,4)
0 (3,4) (5,4)
0 null null
1 (11,2) (11,1)
2 (3,14) (4,13)
3 (15,12) (14,12)
0 (0,1) (2,3)
0 (2,3) (4,3)
0 (4,3) (6,5)
0 null null
1 (11,1) (10,0)
2 (0,14) (2,12)
2 (2,12) (0,10)
2 (0,10) (2,12)
2 null null
3 (15,14) (13,12)
3 (13,12) (15,10)
3 (15,10) (13,12)
3 (13,12) (15,10)
3 null null
0 (2,0) (0,0)
0 null null
1 (12,0) (12,2)
1 (12,2) (12,0)
1 (12,0) (12,2)
1 (12,2) (12,0)
1 null null
2 (1,11) (1,10)
3 (11,13) (13,15)
3 null null
0 (5,4) (3,4)
0 null null
1 (10,0) (9,1)
2 (2,12) (3,13)
3 (11,15) (10,14)
0 (2,1) (0,1)
0 (0,1) (0,3)
0 null null
1 (13,4) (12,3)
2 (1,10) (0,10)
3 (10,14) (11,15)
0 (0,0) (2,2)
0 (2,2) (0,4)
0 null null
1 (13,2) (12,2)
2 (0,13) (0,14)
3 (15,13) (15,14)
0 (0,3) (0,1)
0 (0,1) (2,1)
0 (2,1) (0,3)
0 (0,3) (0,1)
0 (0,1) (2,1)
0 (2,1) (0,3)
0 (0,3) (0,1)
0 (0,1) (2,3)
0 (2,3) (0,3)
0 (0,3) (0,1)
0 (0,1) (2,1)
0 (2,1) (0,3)
0 (0,3) (0,1)
0 null null
1 (12,0) (13,0)
2 (1,14) (0,13)
3 (11,15) (10,15)
0 (0,2) (0,0)
0 null null
1 (12,2) (13,3)
2 (1,13) (0,12)
3 (14,13) (12,13)
3 (12,13) (14,13)
3 null null
0 (0,0) (0,2)
0 (0,2) (2,0)
0 (2,0) (0,0)
0 null null
1 (15,1) (13,1)
1 (13,1) (15,1)
1 (15,1) (13,1)
1 (13,1) (15,1)
1 null null
2 (4,13) (5,12)
3 (13,13) (12,13)
0 (0,0) (0,2)
0 (0,2) (2,4)
0 (2,4) (4,2)
0 null null
1 (15,3) (14,4)
2 (3,15) (3,14)
3 (12,13) (11,13)
0 (3,4) (5,4)
0 (5,4) (3,6)
0 null null
1 (13,3) (11,3)
1 (11,3) (13,3)
1 (13,3) (11,3)
1 (11,3) (13,3)
1 (13,3) (11,3)
1 null null
2 (4,15) (5,14)
3 (14,13) (13,13)
0 (4,4) (3,5)
1 (15,4) (14,5)
2 (1,12) (2,12)
3 (14,15) (12,15)
3 (12,15) (14,15)
3 (14,15) (12,13)
3 null null
0 (3,6) (5,4)
0 null null
1 (12,3) (10,3)
1 (10,3) (12,3)
1 null null
2 (2,15) (3,15)
3 (10,15) (9,14)
0 (3,0) (2,0)
1 (11,3) (11,4)
2 (0,12) (1,13)
3 (15,10) (14,10)
0 (3,3) (2,2)
1 (12,1) (13,1)
2 (5,12) (6,11)
3 (12,13) (12,12)
0 (2,2) (0,2)
0 (0,2) (0,0)
0 (0,0) (2,2)
0 (2,2) (0,2)
0 (0,2) (0,0)
0 null null
1 (14,2) (12,0)
1 (12,0) (14,2)
1 null null
2 (3,13) (2,13)
3 (12,12) (13,12)
0 (0,0) (0,2)
0 (0,2) (2,4)
0 (2,4) (4,6)
0 null null
1 (12,3) (13,4)
2 (6,11) (5,11)
3 (14,10) (14,9)
0 (5,4) (4,3)
1 (13,4) (15,6)
1 null null
2 (5,14) (4,14)
3 (14,9) (13,10)
0 (2,0) (0,0)
0 (0,0) (0,2)
0 (0,2) (2,0)
0 (2,0) (0,0)
0 (0,0) (0,2)
0 null null
1 (14,4) (15,3)
2 (4,14) (5,15)
