# Server version 0.08 running on GOLDEN.gateway.2wire.net:8123
# Game ID: 72
# Board class: halma.CCBoard
# Timeout: 300000
# Date: Mon Apr 07 13:08:26 EDT 2014
# Player 1: Player-0, 's260520039Player', running on 127.0.0.1
# Player 2: Player-1, 's260520039Player', running on 127.0.0.1
# Player 3: Player-2, 's260520039Player', running on 127.0.0.1
# Player 4: Player-3, 's260520039Player', running on 127.0.0.1
START Player-0 s260520039Player
START Player-1 s260520039Player
START Player-2 s260520039Player
START Player-3 s260520039Player
0 (2,2) (3,3)
1 (13,2) (12,3)
2 (2,13) (3,12)
3 (13,13) (12,12)
0 (0,0) (2,2)
0 (2,2) (4,4)
0 null null
1 (15,0) (13,2)
1 (13,2) (11,4)
1 null null
2 (0,15) (2,13)
2 (2,13) (4,11)
2 null null
3 (15,15) (13,13)
3 (13,13) (11,11)
3 null null
0 (1,0) (3,2)
0 (3,2) (1,0)
0 (1,0) (3,2)
0 null null
1 (13,1) (11,1)
1 null null
2 (1,12) (2,11)
3 (12,12) (11,12)
0 (1,3) (2,4)
1 (15,2) (13,2)
1 (13,2) (15,4)
1 (15,4) (13,2)
1 null null
2 (2,11) (3,11)
3 (15,13) (15,11)
3 null null
0 (2,4) (3,5)
1 (11,1) (13,1)
1 (13,1) (11,1)
1 (11,1) (13,1)
1 (13,1) (13,3)
1 null null
2 (1,14) (2,13)
3 (13,15) (11,15)
3 (11,15) (13,13)
3 (13,13) (13,15)
3 (13,15) (11,15)
3 (11,15) (13,13)
3 (13,13) (11,15)
3 (11,15) (13,13)
3 (13,13) (11,15)
3 null null
0 (4,4) (2,2)
0 (2,2) (4,4)
0 (4,4) (2,6)
0 (2,6) (4,4)
0 (4,4) (2,2)
0 (2,2) (4,2)
0 null null
1 (12,3) (10,5)
1 null null
2 (1,15) (3,13)
2 null null
3 (15,12) (15,10)
3 null null
0 (0,2) (0,4)
0 (0,4) (0,2)
0 null null
1 (13,2) (13,4)
1 null null
2 (3,12) (5,10)
2 null null
3 (15,10) (14,10)
0 (1,1) (1,3)
0 null null
1 (10,5) (10,4)
2 (0,12) (1,11)
3 (13,14) (12,13)
0 (1,3) (2,4)
1 (12,0) (11,0)
2 (1,13) (1,12)
3 (14,10) (15,9)
0 (3,1) (5,3)
0 (5,3) (3,1)
0 (3,1) (5,3)
0 null null
1 (14,1) (15,0)
2 (3,14) (3,12)
2 (3,12) (3,10)
2 null null
3 (14,15) (15,15)
0 (2,1) (2,2)
1 (10,4) (10,3)
2 (3,11) (2,10)
3 (14,14) (13,14)
0 (2,4) (2,5)
1 (15,3) (13,1)
1 (13,1) (11,1)
1 null null
2 (1,11) (0,11)
3 (11,15) (10,14)
0 (5,3) (3,1)
0 (3,1) (5,3)
0 (5,3) (3,1)
0 (3,1) (5,3)
0 null null
1 (14,3) (14,4)
2 (2,13) (4,13)
2 (4,13) (2,13)
2 null null
3 (12,13) (14,15)
3 null null
0 (1,2) (1,3)
1 (13,3) (13,2)
2 (3,15) (3,14)
3 (15,11) (13,13)
3 null null
0 (2,2) (4,4)
0 (4,4) (6,2)
0 (6,2) (4,4)
0 null null
1 (15,1) (13,3)
1 null null
2 (2,10) (3,11)
3 (10,14) (11,15)
0 (0,3) (1,2)
1 (13,3) (13,5)
1 null null
2 (2,15) (4,13)
2 null null
3 (12,15) (12,13)
3 (12,13) (10,11)
3 (10,11) (12,11)
3 (12,11) (10,11)
3 (10,11) (12,11)
3 (12,11) (10,11)
3 null null
0 (4,4) (4,5)
1 (13,2) (12,3)
2 (5,10) (6,9)
3 (13,14) (13,15)
0 (4,2) (5,2)
1 (14,4) (15,3)
2 (4,11) (4,10)
3 (10,11) (12,11)
3 (12,11) (10,11)
3 (10,11) (12,11)
3 null null
0 (0,1) (2,3)
0 (2,3) (4,3)
0 (4,3) (6,3)
0 null null
1 (13,0) (11,2)
1 (11,2) (13,0)
1 null null
2 (4,13) (5,14)
3 (14,13) (14,14)
0 (1,2) (0,3)
1 (11,4) (10,5)
2 (2,13) (4,13)
2 (4,13) (2,13)
2 (2,13) (4,15)
2 null null
3 (11,11) (10,10)
0 (6,3) (6,4)
1 (11,0) (11,2)
1 (11,2) (9,4)
1 null null
2 (0,11) (2,13)
2 (2,13) (2,15)
2 (2,15) (2,13)
2 (2,13) (2,15)
2 (2,15) (2,13)
2 (2,13) (2,15)
2 (2,15) (4,13)
2 null null
3 (13,15) (11,13)
3 (11,13) (11,11)
3 (11,11) (11,13)
3 (11,13) (13,15)
3 (13,15) (15,13)
3 (15,13) (13,15)
3 (13,15) (15,13)
3 (15,13) (13,11)
3 (13,11) (11,11)
3 (11,11) (13,11)
3 null null
0 (3,3) (2,3)
1 (10,5) (11,6)
2 (2,14) (4,14)
2 (4,14) (4,12)
2 null null
3 (14,12) (14,11)
0 (1,3) (3,3)
0 null null
1 (15,0) (15,1)
2 (0,14) (1,13)
3 (12,11) (10,13)
3 (10,13) (12,11)
3 (12,11) (10,13)
3 (10,13) (12,11)
3 null null
0 (0,2) (0,4)
0 null null
1 (14,0) (14,1)
2 (4,13) (5,13)
3 (15,15) (13,15)
3 (13,15) (11,13)
3 (11,13) (11,11)
3 null null
0 (2,5) (3,4)
1 (11,1) (11,0)
2 (3,13) (4,13)
3 (13,11) (13,12)
0 (2,3) (1,2)
1 (11,6) (11,7)
2 (1,12) (2,11)
3 (12,11) (10,13)
3 (10,13) (12,11)
3 (12,11) (10,13)
3 null null
0 (3,5) (4,4)
1 (13,5) (12,5)
2 (5,13) (3,13)
2 (3,13) (5,13)
2 (5,13) (5,15)
2 null null
3 (11,11) (12,10)
GAMEOVER DISCONNECTION Player-3
WINNER Player-1
# Game ended: Mon Apr 07 13:08:48 EDT 2014
