# Server version 0.08 running on 142.157.113.15:8123
# Game ID: 190
# Board class: halma.CCBoard
# Timeout: 1000
# Date: Tue Apr 08 12:08:04 EDT 2014
# Player 1: Player-0, 's260520039Player', running on 127.0.0.1
# Player 2: Player-1, 'random', running on 142.157.113.15
# Player 3: Player-2, 'random', running on 142.157.113.15
# Player 4: Player-3, 'random', running on 142.157.113.15
START Player-0 s260520039Player
START Player-1 random
START Player-2 random
START Player-3 random
0 (2,2) (3,3)
1 (15,1) (13,3)
1 null null
2 (2,14) (3,13)
3 (13,15) (11,15)
3 null null
0 (0,0) (2,2)
0 (2,2) (4,4)
0 null null
1 (13,3) (12,2)
2 (2,13) (2,14)
3 (15,13) (13,11)
3 (13,11) (15,13)
3 (15,13) (13,15)
3 null null
0 (0,3) (2,3)
0 (2,3) (4,3)
0 (4,3) (4,5)
0 null null
1 (15,2) (15,1)
2 (3,15) (4,14)
3 (12,14) (11,13)
0 (3,1) (3,2)
1 (13,2) (12,3)
2 (1,13) (1,11)
2 null null
3 (13,15) (12,14)
0 (3,2) (3,4)
0 (3,4) (5,4)
0 null null
1 (13,1) (13,2)
2 (3,13) (4,12)
3 (13,14) (13,12)
3 (13,12) (13,14)
3 (13,14) (11,14)
3 (11,14) (11,12)
3 (11,12) (11,14)
3 (11,14) (11,12)
3 (11,12) (11,14)
3 (11,14) (11,12)
3 (11,12) (11,14)
3 (11,14) (13,14)
3 (13,14) (13,12)
3 null null
0 (0,1) (2,3)
0 (2,3) (4,3)
0 (4,3) (6,5)
0 null null
1 (14,3) (13,3)
2 (4,14) (5,14)
3 (14,12) (15,13)
GAMEOVER TIMEOUT Player-0
WINNER Player-1
# Game ended: Tue Apr 08 12:08:06 EDT 2014
