# Server version 0.08 running on GOLDEN.gateway.2wire.net:8123
# Game ID: 142
# Board class: halma.CCBoard
# Timeout: 10000
# Date: Mon Apr 07 21:09:44 EDT 2014
# Player 1: Player-0, 's260520039Player', running on 127.0.0.1
# Player 2: Player-1, 'random', running on GOLDEN.gateway.2wire.net
# Player 3: Player-2, 'random', running on GOLDEN.gateway.2wire.net
# Player 4: Player-3, 'random', running on GOLDEN.gateway.2wire.net
START Player-0 s260520039Player
START Player-1 random
START Player-2 random
START Player-3 random
0 (2,2) (3,3)
1 (14,2) (13,3)
2 (2,13) (0,11)
2 null null
3 (12,15) (12,13)
3 null null
0 (0,0) (2,2)
0 (2,2) (4,4)
0 null null
1 (13,2) (11,0)
1 null null
2 (3,14) (4,13)
3 (13,15) (12,15)
0 (0,3) (2,3)
0 (2,3) (4,3)
0 (4,3) (4,5)
0 null null
1 (15,3) (14,2)
2 (4,13) (3,13)
3 (12,14) (11,13)
0 (3,1) (3,2)
1 (13,3) (12,2)
2 (1,12) (2,13)
3 (12,13) (12,14)
0 (3,2) (3,4)
0 (3,4) (5,4)
0 null null
1 (14,3) (14,4)
2 (0,12) (1,11)
3 (15,15) (13,15)
3 null null
0 (0,1) (2,3)
0 (2,3) (4,3)
0 (4,3) (6,5)
0 null null
1 (14,2) (13,3)
2 (3,13) (4,13)
3 (14,13) (14,11)
3 null null
0 (2,0) (0,0)
0 null null
1 (13,3) (15,5)
1 null null
2 (3,15) (3,14)
3 (14,12) (13,11)
0 (1,0) (3,2)
0 (3,2) (3,4)
0 (3,4) (5,6)
0 null null
1 (14,1) (14,2)
2 (1,13) (3,15)
2 (3,15) (3,13)
2 (3,13) (1,13)
2 (1,13) (3,13)
2 (3,13) (3,15)
2 null null
3 (11,13) (10,14)
0 (1,2) (1,0)
0 (1,0) (3,2)
0 (3,2) (3,4)
0 null null
1 (14,4) (13,4)
2 (1,15) (3,13)
2 (3,13) (1,15)
2 null null
3 (14,11) (14,12)
0 (4,5) (2,3)
0 null null
1 (11,0) (10,1)
2 (2,13) (4,15)
2 null null
3 (15,12) (13,12)
3 null null
0 (6,5) (4,3)
0 null null
1 (15,2) (13,2)
1 null null
2 (0,13) (1,12)
3 (10,14) (11,15)
0 (0,0) (2,2)
0 (2,2) (2,0)
0 null null
1 (13,1) (11,1)
1 null null
2 (4,13) (5,12)
3 (13,11) (14,11)
0 (4,3) (4,5)
0 (4,5) (6,7)
0 null null
1 (14,2) (13,3)
2 (1,12) (1,10)
2 null null
3 (14,11) (13,11)
0 (2,3) (4,3)
0 null null
1 (11,1) (11,2)
2 (1,14) (0,13)
3 (13,12) (12,12)
0 (2,1) (0,1)
0 (0,1) (0,3)
0 (0,3) (2,3)
0 (2,3) (4,5)
0 null null
1 (15,5) (15,4)
2 (0,11) (0,12)
3 (14,15) (14,13)
3 (14,13) (14,11)
3 (14,11) (12,11)
3 (12,11) (12,13)
3 (12,13) (14,15)
3 null null
0 (3,3) (5,5)
0 (5,5) (5,7)
0 null null
1 (10,1) (12,3)
1 (12,3) (14,5)
1 null null
2 (3,14) (1,14)
2 null null
3 (13,13) (14,13)
0 (4,4) (4,6)
0 null null
1 (13,2) (13,1)
2 (1,10) (2,9)
3 (12,15) (10,15)
3 (10,15) (12,15)
3 null null
0 (5,6) (5,5)
1 (13,3) (14,2)
2 (0,13) (1,13)
3 (14,13) (15,12)
0 (5,4) (3,6)
0 (3,6) (5,6)
0 null null
1 (13,4) (15,6)
1 null null
2 (1,11) (1,12)
3 (13,11) (14,11)
0 (3,0) (1,0)
0 null null
1 (14,0) (14,1)
2 (2,9) (3,9)
3 (11,15) (13,13)
3 (13,13) (11,15)
3 null null
0 (1,0) (1,2)
0 (1,2) (1,4)
0 null null
1 (14,5) (13,4)
2 (5,12) (4,11)
3 (12,12) (11,11)
0 (4,3) (3,3)
1 (14,1) (14,0)
2 (3,9) (4,8)
3 (14,12) (14,13)
0 (4,6) (4,4)
0 (4,4) (6,6)
0 (6,6) (4,6)
0 null null
1 (14,2) (13,3)
2 (4,8) (4,9)
3 (12,14) (11,14)
0 (1,4) (1,5)
1 (15,6) (14,5)
2 (0,12) (0,11)
3 (13,14) (12,14)
0 (0,2) (2,4)
0 (2,4) (4,4)
0 (4,4) (2,2)
0 null null
1 (15,0) (15,2)
1 (15,2) (15,0)
1 null null
2 (1,13) (2,13)
3 (13,15) (13,14)
0 (2,0) (0,2)
0 (0,2) (2,4)
0 (2,4) (4,4)
0 null null
1 (15,1) (14,2)
2 (0,14) (0,13)
3 (12,15) (10,15)
3 null null
0 (2,2) (0,4)
0 null null
1 (15,4) (15,5)
2 (1,15) (1,13)
2 (1,13) (1,11)
2 (1,11) (1,13)
2 null null
3 (14,14) (15,15)
0 (1,3) (2,4)
