# Server version 0.08 running on GOLDEN.gateway.2wire.net:8123
# Game ID: 211
# Board class: halma.CCBoard
# Timeout: 100000
# Date: Tue Apr 08 18:34:34 EDT 2014
# Player 1: Player-0, 's260520039Player', running on 127.0.0.1
# Player 2: Player-1, 's260520039Player', running on 127.0.0.1
# Player 3: Player-2, 's260520039Player', running on 127.0.0.1
# Player 4: Player-3, 's260520039Player', running on 127.0.0.1
START Player-0 s260520039Player
START Player-1 s260520039Player
START Player-2 s260520039Player
START Player-3 s260520039Player
0 (2,2) (3,3)
1 (13,2) (12,3)
2 (2,13) (3,12)
3 (13,13) (12,12)
0 (0,0) (2,2)
0 (2,2) (4,4)
0 null null
1 (15,0) (13,2)
1 (13,2) (11,4)
1 null null
2 (0,15) (2,13)
2 (2,13) (4,11)
2 null null
3 (15,15) (13,13)
3 (13,13) (11,11)
3 null null
0 (0,3) (2,3)
0 (2,3) (4,3)
0 (4,3) (4,5)
0 null null
1 (15,3) (13,3)
1 (13,3) (11,3)
1 (11,3) (11,5)
1 null null
2 (0,12) (2,12)
2 (2,12) (4,12)
2 (4,12) (4,10)
2 null null
3 (15,12) (13,12)
3 (13,12) (11,12)
3 (11,12) (11,10)
3 null null
0 (3,1) (3,2)
1 (12,1) (12,2)
2 (3,14) (3,13)
3 (12,14) (12,13)
0 (3,2) (3,4)
0 (3,4) (5,4)
0 null null
1 (12,2) (12,4)
1 (12,4) (10,4)
1 null null
2 (3,13) (3,11)
2 (3,11) (5,11)
2 null null
3 (12,13) (12,11)
3 (12,11) (10,11)
3 null null
0 (1,0) (3,2)
0 (3,2) (3,4)
0 (3,4) (5,6)
0 null null
1 (15,1) (13,3)
1 (13,3) (11,3)
1 (11,3) (9,5)
1 null null
2 (3,12) (5,10)
2 null null
3 (14,15) (12,13)
3 (12,13) (12,11)
3 (12,11) (10,9)
3 null null
0 (0,1) (0,3)
0 (0,3) (2,3)
0 (2,3) (4,3)
0 (4,3) (6,5)
0 (6,5) (4,7)
0 null null
1 (14,0) (12,2)
1 (12,2) (12,4)
1 (12,4) (10,6)
1 (10,6) (8,4)
1 null null
2 (0,14) (2,12)
2 null null
3 (15,14) (13,12)
3 (13,12) (11,12)
3 (11,12) (9,10)
3 (9,10) (11,8)
3 null null
0 (4,5) (6,7)
0 null null
1 (10,4) (8,6)
1 null null
2 (1,12) (2,11)
3 (12,12) (10,10)
3 (10,10) (10,8)
3 null null
0 (0,2) (2,4)
0 (2,4) (4,2)
0 null null
1 (14,3) (13,4)
2 (1,15) (3,13)
2 (3,13) (1,11)
2 (1,11) (3,11)
2 (3,11) (5,9)
2 null null
3 (11,10) (9,8)
3 null null
0 (1,1) (3,1)
0 (3,1) (5,3)
0 (5,3) (5,5)
0 (5,5) (5,7)
0 (5,7) (7,7)
0 null null
1 (8,6) (6,8)
1 null null
2 (5,10) (5,8)
2 (5,8) (7,6)
2 null null
3 (10,9) (8,7)
3 (8,7) (6,5)
3 (6,5) (4,3)
3 (4,3) (2,3)
3 (2,3) (0,1)
3 null null
0 (3,0) (1,0)
0 (1,0) (3,2)
0 (3,2) (3,4)
0 null null
1 (14,1) (13,2)
2 (1,13) (3,11)
2 null null
3 (14,14) (13,13)
0 (2,1) (0,3)
0 (0,3) (2,3)
0 (2,3) (4,5)
0 (4,5) (6,3)
0 null null
1 (13,2) (13,3)
2 (3,15) (4,14)
3 (10,11) (9,10)
0 (1,2) (2,3)
1 (9,5) (7,3)
1 (7,3) (5,3)
1 (5,3) (3,5)
1 null null
2 (0,13) (1,12)
3 (13,13) (13,12)
0 (3,4) (3,6)
0 (3,6) (5,8)
0 (5,8) (5,10)
0 (5,10) (5,12)
0 null null
1 (12,3) (10,5)
1 null null
2 (1,12) (3,12)
2 (3,12) (5,10)
2 (5,10) (5,8)
2 (5,8) (7,8)
2 null null
3 (9,10) (8,9)
0 (7,7) (7,9)
0 (7,9) (9,9)
0 (9,9) (11,7)
0 (11,7) (11,9)
0 null null
1 (11,4) (9,6)
1 null null
2 (4,11) (4,9)
2 (4,9) (6,9)
2 (6,9) (8,7)
2 (8,7) (6,5)
2 (6,5) (4,3)
2 (4,3) (4,1)
2 null null
3 (13,15) (13,13)
3 (13,13) (13,11)
3 null null
0 (4,2) (5,3)
1 (11,5) (9,5)
1 (9,5) (9,7)
1 (9,7) (9,9)
1 (9,9) (7,9)
1 (7,9) (5,7)
1 (5,7) (3,7)
1 null null
2 (2,12) (2,10)
2 (2,10) (4,12)
2 (4,12) (6,10)
2 (6,10) (4,8)
2 (4,8) (4,6)
2 (4,6) (6,6)
2 (6,6) (8,6)
2 (8,6) (10,6)
2 (10,6) (10,4)
2 null null
3 (8,9) (10,7)
3 (10,7) (8,5)
3 (8,5) (8,3)
3 null null
0 (5,3) (7,3)
0 (7,3) (9,5)
0 (9,5) (9,7)
0 (9,7) (9,9)
0 (9,9) (11,7)
0 null null
1 (10,5) (8,7)
1 (8,7) (6,9)
1 (6,9) (4,9)
1 (4,9) (4,11)
1 (4,11) (6,13)
1 null null
2 (4,14) (5,13)
3 (10,8) (9,7)
0 (5,4) (6,5)
1 (13,4) (12,5)
2 (5,11) (6,10)
3 (12,15) (11,14)
0 (4,4) (2,6)
0 (2,6) (4,8)
0 null null
1 (13,0) (13,2)
1 (13,2) (13,4)
1 (13,4) (11,6)
1 null null
2 (7,6) (5,4)
2 (5,4) (7,2)
2 (7,2) (9,4)
2 (9,4) (11,4)
2 (11,4) (13,6)
2 null null
3 (9,8) (8,7)
0 (5,6) (7,4)
0 (7,4) (9,4)
0 (9,4) (11,4)
0 null null
1 (15,2) (13,2)
1 (13,2) (13,4)
1 null null
2 (6,10) (7,11)
3 (11,11) (11,12)
0 (4,8) (6,10)
0 (6,10) (8,12)
0 null null
1 (6,8) (6,6)
1 null null
2 (13,6) (14,5)
3 (8,7) (10,5)
3 (10,5) (10,3)
3 null null
0 (5,12) (7,14)
0 null null
1 (3,5) (3,4)
2 (14,5) (12,3)
2 (12,3) (14,3)
2 (14,3) (14,1)
2 null null
3 (15,13) (14,14)
0 (6,5) (7,6)
1 (13,4) (12,4)
2 (14,1) (14,0)
3 (13,12) (12,11)
0 (11,4) (13,6)
0 null null
1 (13,1) (12,2)
2 (10,4) (11,5)
3 (12,11) (11,11)
0 (13,6) (14,7)
1 (6,6) (5,6)
2 (14,0) (13,1)
3 (11,14) (10,13)
0 (8,12) (9,13)
1 (12,2) (11,1)
2 (4,1) (5,0)
3 (10,3) (11,4)
0 (7,6) (5,8)
0 (5,8) (5,10)
0 null null
1 (9,6) (8,5)
2 (4,10) (3,10)
3 (9,7) (10,6)
0 (6,3) (7,4)
1 (3,4) (2,5)
2 (3,10) (2,10)
3 (11,12) (11,13)
0 (7,4) (9,6)
0 null null
1 (11,1) (10,0)
2 (5,13) (6,12)
3 (14,14) (15,14)
0 (11,7) (12,8)
1 (5,6) (6,6)
2 (7,11) (8,10)
3 (15,14) (15,13)
0 (12,8) (10,10)
0 (10,10) (12,12)
0 (12,12) (10,14)
0 null null
1 (3,7) (5,7)
1 null null
2 (13,1) (13,0)
3 (0,1) (1,0)
0 (9,13) (11,15)
0 null null
1 (11,6) (13,4)
1 null null
2 (5,0) (4,0)
3 (11,4) (10,3)
0 (9,6) (10,7)
1 (5,7) (4,8)
2 (6,12) (7,12)
3 (15,13) (15,12)
0 (10,7) (12,9)
0 null null
1 (10,0) (11,1)
2 (13,0) (12,1)
3 (8,3) (8,2)
0 (10,14) (10,12)
0 (10,12) (12,14)
0 (12,14) (14,14)
0 null null
1 (13,4) (14,5)
2 (7,12) (8,11)
3 (11,11) (10,12)
0 (14,14) (15,15)
1 (4,8) (3,8)
2 (2,15) (3,14)
3 (10,3) (11,4)
0 (11,9) (12,10)
1 (6,13) (7,13)
2 (8,10) (9,9)
3 (8,2) (9,2)
0 (12,9) (12,11)
0 (12,11) (14,11)
0 null null
1 (2,5) (3,4)
2 (4,0) (3,1)
3 (11,4) (10,4)
0 (2,0) (4,2)
0 (4,2) (2,4)
0 (2,4) (4,4)
0 null null
1 (3,8) (3,7)
2 (8,11) (7,10)
3 (15,12) (13,10)
3 (13,10) (11,10)
3 null null
0 (5,10) (6,11)
1 (8,4) (9,4)
2 (2,10) (4,12)
2 null null
3 (10,6) (11,6)
0 (14,11) (15,12)
1 (14,5) (13,4)
2 (7,8) (6,8)
3 (11,6) (12,6)
0 (6,11) (8,9)
0 (8,9) (10,9)
0 (10,9) (12,11)
0 (12,11) (14,11)
0 null null
1 (9,4) (11,4)
1 (11,4) (11,6)
1 null null
2 (7,10) (8,9)
3 (11,13) (11,14)
0 (14,7) (15,8)
1 (11,6) (10,7)
2 (3,1) (2,2)
3 (11,10) (12,9)
0 (4,4) (5,5)
1 (13,4) (14,4)
2 (9,9) (10,8)
3 (9,2) (10,2)
0 (5,5) (7,7)
0 null null
1 (3,4) (2,4)
2 (10,8) (11,9)
3 (12,9) (13,10)
0 (7,7) (5,7)
0 (5,7) (7,9)
0 (7,9) (9,9)
0 null null
1 (7,13) (6,14)
2 (4,12) (3,12)
3 (1,0) (1,1)
0 (3,3) (4,4)
1 (3,7) (4,6)
2 (8,9) (10,9)
2 (10,9) (12,7)
2 null null
3 (11,8) (11,7)
0 (4,4) (5,5)
1 (14,4) (15,4)
2 (12,7) (11,8)
3 (1,1) (0,2)
0 (5,5) (3,7)
0 (3,7) (5,7)
0 (5,7) (7,9)
0 null null
1 (6,6) (5,7)
2 (11,5) (9,3)
2 null null
3 (14,12) (13,13)
0 (12,10) (14,12)
0 (14,12) (14,14)
0 null null
1 (15,4) (14,5)
2 (2,2) (1,1)
3 (13,13) (13,15)
3 null null
0 (7,14) (8,15)
1 (10,7) (10,8)
2 (11,9) (10,9)
3 (11,7) (12,7)
0 (9,9) (11,9)
0 null null
1 (2,4) (1,4)
2 (6,8) (6,6)
2 null null
3 (11,14) (10,15)
0 (15,12) (15,13)
1 (11,1) (13,1)
1 null null
2 (3,12) (3,10)
2 null null
3 (10,15) (9,14)
0 (11,9) (12,10)
1 (10,8) (12,8)
1 null null
2 (10,9) (10,8)
3 (10,4) (10,5)
0 (12,10) (14,12)
0 null null
1 (13,1) (15,3)
1 null null
2 (11,8) (10,7)
3 (12,6) (11,5)
0 (14,11) (15,12)
1 (6,14) (7,14)
2 (2,11) (2,12)
3 (10,13) (10,11)
3 null null
0 (15,12) (15,14)
0 null null
1 (5,7) (6,8)
2 (2,12) (1,12)
3 (13,10) (12,10)
0 (6,7) (7,8)
1 (6,8) (6,9)
2 (10,7) (10,9)
2 null null
3 (12,7) (11,8)
0 (7,8) (8,9)
1 (12,8) (13,7)
2 (1,12) (0,13)
3 (12,10) (11,10)
0 (7,9) (9,9)
0 (9,9) (11,9)
0 (11,9) (11,11)
0 (11,11) (9,13)
0 (9,13) (9,15)
0 null null
1 (6,9) (7,9)
2 (10,9) (9,10)
3 (10,11) (11,11)
0 (8,9) (10,11)
0 (10,11) (10,13)
0 null null
1 (13,7) (12,8)
2 (3,10) (4,9)
3 (11,8) (10,7)
0 (8,15) (10,15)
0 (10,15) (12,15)
0 (12,15) (14,15)
0 null null
1 (14,5) (13,6)
2 (1,1) (0,1)
3 (11,11) (10,11)
0 (10,13) (8,15)
0 (8,15) (10,15)
0 (10,15) (12,15)
0 null null
1 (13,6) (14,6)
2 (9,10) (9,9)
3 (10,5) (9,4)
0 (2,3) (3,4)
1 (12,8) (13,8)
2 (10,8) (9,7)
3 (11,10) (11,11)
0 (9,15) (10,15)
1 (4,6) (5,5)
2 (4,9) (3,10)
3 (0,2) (1,2)
0 (3,4) (4,5)
1 (14,6) (14,5)
2 (6,6) (7,6)
3 (10,7) (9,8)
0 (4,5) (6,5)
0 (6,5) (8,7)
0 (8,7) (10,9)
0 null null
1 (5,5) (4,5)
2 (3,10) (2,9)
3 (10,11) (9,12)
0 (10,9) (11,10)
1 (7,14) (8,13)
2 (3,14) (4,13)
3 (11,11) (12,11)
0 (11,10) (13,12)
0 (13,12) (15,12)
0 null null
1 (1,4) (0,3)
2 (2,9) (1,9)
3 (11,5) (11,6)
0 (14,12) (13,13)
1 (8,13) (8,14)
2 (0,13) (1,12)
3 (11,6) (13,4)
3 (13,4) (11,4)
3 null null
0 (10,15) (11,14)
1 (8,14) (9,13)
2 (0,1) (0,2)
3 (12,11) (14,11)
3 null null
0 (11,14) (12,14)
1 (15,3) (14,4)
2 (1,12) (2,12)
3 (9,8) (8,9)
0 (1,3) (2,4)
1 (0,3) (0,4)
2 (9,7) (10,6)
3 (14,11) (12,11)
3 null null
0 (2,4) (3,5)
1 (9,13) (8,14)
2 (4,13) (3,12)
3 (11,4) (12,3)
0 (3,5) (5,5)
0 null null
1 (13,8) (12,7)
2 (9,9) (10,9)
3 (9,12) (9,13)
0 (5,5) (5,6)
1 (14,5) (14,6)
2 (3,12) (4,13)
3 (9,13) (8,13)
0 (5,6) (6,7)
1 (8,14) (8,15)
2 (7,6) (8,7)
3 (8,13) (7,12)
0 (6,7) (7,7)
1 (12,7) (12,6)
2 (4,13) (5,12)
3 (1,2) (0,3)
0 (7,7) (6,8)
1 (4,5) (5,6)
2 (5,12) (5,13)
3 (9,4) (10,5)
0 (6,8) (8,10)
0 null null
1 (5,6) (3,8)
1 null null
2 (1,9) (0,8)
3 (8,9) (9,9)
0 (8,10) (9,11)
1 (12,6) (11,7)
2 (10,9) (10,8)
3 (10,5) (10,7)
3 null null
0 (9,11) (8,12)
1 (12,0) (11,0)
2 (10,8) (12,6)
2 null null
3 (9,9) (10,9)
0 (8,12) (9,12)
1 (14,4) (15,3)
2 (5,13) (4,13)
3 (10,7) (9,7)
0 (9,12) (11,12)
0 (11,12) (13,10)
0 (13,10) (13,12)
0 null null
1 (3,8) (2,7)
2 (4,13) (3,12)
3 (10,9) (9,10)
0 (13,12) (12,13)
1 (15,3) (14,3)
2 (2,12) (2,13)
3 (12,11) (11,12)
0 (15,8) (15,7)
1 (14,6) (13,6)
2 (0,8) (1,9)
3 (9,10) (8,9)
0 (13,13) (14,12)
1 (11,7) (11,6)
2 (2,13) (1,13)
3 (13,15) (13,13)
3 (13,13) (11,13)
3 (11,13) (9,11)
3 null null
0 (15,7) (15,8)
1 (11,6) (10,7)
2 (1,9) (0,9)
3 (9,11) (10,10)
0 (12,14) (13,15)
1 (0,4) (1,3)
2 (12,6) (13,7)
3 (7,12) (6,12)
0 (12,13) (13,13)
1 (11,0) (10,1)
2 (0,2) (2,4)
2 null null
3 (12,3) (11,3)
0 (11,15) (12,14)
1 (10,7) (10,5)
1 null null
2 (10,6) (11,5)
3 (11,3) (12,2)
0 (4,7) (5,8)
1 (14,3) (14,4)
2 (2,4) (0,2)
2 null null
3 (8,9) (9,9)
0 (5,8) (6,9)
1 (10,1) (11,1)
2 (1,13) (1,15)
2 (1,15) (3,13)
2 null null
3 (9,7) (10,8)
0 (6,9) (8,9)
0 (8,9) (10,9)
0 (10,9) (10,11)
0 (10,11) (12,13)
0 null null
1 (10,5) (9,5)
2 (0,9) (0,10)
3 (10,10) (11,10)
0 (15,8) (15,7)
1 (2,7) (3,6)
2 (0,10) (1,9)
3 (11,10) (12,9)
0 (15,7) (14,8)
1 (8,15) (8,14)
2 (13,7) (15,9)
2 null null
3 (6,12) (7,13)
0 (14,8) (15,8)
1 (14,4) (15,5)
2 (11,5) (11,4)
3 (12,2) (13,2)
0 (12,13) (13,12)
1 (12,4) (13,5)
2 (0,2) (0,1)
3 (10,8) (11,9)
0 (13,12) (12,12)
1 (3,6) (3,5)
2 (3,13) (2,12)
3 (12,9) (13,9)
0 (12,12) (12,13)
1 (3,5) (2,6)
2 (2,12) (2,11)
3 (9,9) (9,8)
0 (12,13) (13,12)
1 (2,6) (1,7)
GAMEOVER 
WINNER Player-0
# Game ended: Tue Apr 08 18:35:02 EDT 2014
