# Server version 0.08 running on GOLDEN.gateway.2wire.net:8123
# Game ID: 71
# Board class: halma.CCBoard
# Timeout: 300000
# Date: Mon Apr 07 12:46:09 EDT 2014
# Player 1: Player-0, 's260520039Player', running on 127.0.0.1
# Player 2: Player-1, 's260520039Player', running on 127.0.0.1
# Player 3: Player-2, 's260520039Player', running on 127.0.0.1
# Player 4: Player-3, 's260520039Player', running on 127.0.0.1
START Player-0 s260520039Player
START Player-1 s260520039Player
START Player-2 s260520039Player
START Player-3 s260520039Player
0 (2,2) (3,3)
1 (13,2) (12,3)
2 (2,13) (3,12)
3 (13,13) (12,12)
0 (0,0) (2,2)
0 (2,2) (4,4)
0 null null
1 (15,0) (13,2)
1 (13,2) (11,4)
1 null null
2 (0,15) (2,13)
2 (2,13) (4,11)
2 null null
3 (15,15) (13,13)
3 (13,13) (11,11)
3 null null
0 (2,0) (0,0)
0 (0,0) (2,0)
0 (2,0) (4,0)
0 (4,0) (2,2)
0 null null
1 (14,0) (12,2)
1 (12,2) (14,0)
1 null null
2 (1,12) (2,13)
3 (13,15) (13,13)
3 null null
0 (0,1) (0,0)
1 (13,0) (11,2)
1 null null
2 (3,15) (3,13)
2 (3,13) (3,15)
2 (3,15) (3,13)
2 null null
3 (12,12) (13,11)
0 (2,1) (2,3)
0 (2,3) (4,3)
0 (4,3) (4,5)
0 null null
1 (14,3) (14,4)
2 (3,12) (5,10)
2 null null
3 (13,14) (13,15)
0 (4,4) (3,4)
1 (11,2) (10,2)
2 (2,13) (3,12)
3 (13,15) (11,13)
3 (11,13) (13,15)
3 (13,15) (11,15)
3 null null
0 (3,3) (3,2)
1 (14,1) (14,3)
1 null null
2 (4,11) (3,11)
3 (11,11) (10,10)
0 (0,3) (1,4)
1 (15,2) (13,4)
1 (13,4) (11,2)
1 (11,2) (13,4)
1 (13,4) (11,2)
1 (11,2) (9,2)
1 (9,2) (11,2)
1 (11,2) (9,2)
1 (9,2) (11,2)
1 (11,2) (13,4)
1 null null
2 (2,15) (4,13)
2 (4,13) (2,11)
2 (2,11) (4,13)
2 null null
3 (13,11) (12,10)
0 (1,3) (1,5)
0 null null
1 (14,3) (12,5)
1 (12,5) (10,3)
1 (10,3) (12,5)
1 null null
2 (2,14) (3,15)
3 (12,15) (13,14)
0 (3,4) (2,5)
1 (12,3) (11,2)
2 (3,13) (4,12)
3 (15,14) (13,12)
3 null null
0 (1,1) (0,1)
1 (15,3) (14,3)
2 (0,12) (1,11)
3 (14,12) (13,11)
0 (3,2) (4,1)
1 (13,1) (12,2)
2 (4,12) (3,13)
3 (14,15) (12,13)
3 (12,13) (14,11)
3 (14,11) (12,13)
3 null null
0 (4,1) (5,1)
1 (12,1) (13,1)
2 (3,12) (2,12)
3 (10,10) (9,10)
0 (4,5) (5,4)
1 (13,1) (12,1)
2 (4,13) (5,13)
3 (14,14) (15,14)
0 (1,5) (1,6)
1 (13,4) (15,2)
1 (15,2) (13,2)
1 (13,2) (11,0)
1 (11,0) (13,0)
1 (13,0) (11,0)
1 (11,0) (13,2)
1 (13,2) (15,4)
1 (15,4) (13,2)
1 null null
2 (3,11) (3,10)
3 (12,14) (11,13)
0 (1,4) (3,6)
0 (3,6) (1,4)
0 (1,4) (3,6)
0 null null
1 (12,1) (13,0)
2 (3,14) (4,15)
3 (15,13) (14,12)
0 (1,6) (1,5)
1 (14,2) (13,1)
2 (5,10) (6,10)
3 (13,12) (14,11)
0 (5,1) (6,2)
1 (13,0) (11,0)
1 null null
2 (2,12) (1,12)
3 (11,13) (10,14)
0 (0,1) (1,1)
1 (11,2) (11,1)
2 (1,12) (0,11)
3 (9,10) (8,9)
0 (1,1) (3,3)
0 null null
1 (11,1) (12,1)
2 (0,14) (0,15)
3 (15,14) (13,12)
3 null null
0 (2,2) (3,2)
1 (14,4) (13,4)
2 (3,15) (5,15)
2 (5,15) (3,15)
2 null null
3 (14,11) (15,11)
0 (5,4) (4,3)
1 (13,4) (11,6)
1 (11,6) (13,4)
1 (13,4) (11,6)
1 (11,6) (13,4)
1 (13,4) (11,6)
1 null null
2 (3,15) (2,14)
3 (14,12) (15,13)
0 (3,0) (4,0)
1 (12,5) (10,3)
1 null null
2 (1,11) (2,10)
3 (13,14) (14,15)
0 (1,2) (2,2)
1 (10,3) (9,3)
2 (6,10) (6,9)
3 (12,13) (12,14)
0 (0,2) (1,3)
1 (14,3) (15,4)
2 (5,13) (6,12)
3 (14,13) (12,13)
3 (12,13) (12,15)
3 (12,15) (10,15)
3 (10,15) (10,13)
3 null null
0 (1,0) (2,0)
1 (11,4) (12,4)
2 (6,9) (7,10)
3 (15,13) (15,14)
0 (3,1) (3,0)
1 (10,2) (11,3)
2 (7,10) (7,11)
3 (13,13) (14,14)
0 (3,3) (4,2)
1 (12,2) (11,2)
2 (1,13) (1,12)
3 (13,11) (12,11)
0 (3,6) (4,5)
1 (9,3) (8,3)
GAMEOVER DISCONNECTION Player-1
WINNER Player-0
# Game ended: Mon Apr 07 12:46:29 EDT 2014
