# Server version 0.08 running on 142.157.113.15:8123
# Game ID: 174
# Board class: halma.CCBoard
# Timeout: 1000
# Date: Tue Apr 08 11:33:33 EDT 2014
# Player 1: Player-0, 's260520039Player', running on 127.0.0.1
# Player 2: Player-1, 's260520039Player', running on 127.0.0.1
# Player 3: Player-2, 's260520039Player', running on 127.0.0.1
# Player 4: Player-3, 's260520039Player', running on 127.0.0.1
START Player-0 s260520039Player
START Player-1 s260520039Player
START Player-2 s260520039Player
START Player-3 s260520039Player
0 (2,2) (3,3)
1 (13,2) (12,3)
2 (2,13) (3,12)
3 (13,13) (12,12)
0 (0,0) (2,2)
0 (2,2) (4,4)
0 null null
1 (15,0) (13,2)
1 (13,2) (11,4)
1 null null
2 (0,15) (2,13)
2 (2,13) (4,11)
2 null null
3 (15,15) (13,13)
3 (13,13) (11,11)
3 null null
0 (2,0) (2,2)
0 (2,2) (2,0)
0 (2,0) (4,2)
0 null null
1 (14,0) (15,0)
2 (3,12) (2,13)
3 (11,11) (10,11)
0 (1,1) (0,0)
1 (11,4) (12,4)
2 (1,12) (2,11)
3 (12,12) (11,12)
0 (3,0) (2,0)
1 (15,3) (14,4)
2 (2,13) (3,12)
3 (10,11) (9,11)
0 (0,3) (0,4)
1 (12,3) (13,4)
2 (3,12) (4,13)
3 (15,13) (13,11)
3 (13,11) (15,13)
3 (15,13) (15,15)
3 (15,15) (13,13)
3 (13,13) (11,15)
3 null null
0 (2,1) (4,1)
0 null null
1 (15,0) (14,0)
2 (3,15) (4,15)
3 (14,14) (15,15)
0 (4,1) (5,1)
1 (13,0) (13,2)
1 (13,2) (15,0)
1 (15,0) (13,0)
1 (13,0) (11,2)
1 null null
2 (4,13) (5,13)
3 (11,12) (11,11)
0 (2,0) (2,1)
1 (14,3) (13,3)
2 (1,13) (1,12)
3 (15,12) (13,12)
3 null null
0 (5,1) (6,1)
1 (13,4) (13,2)
1 (13,2) (15,0)
1 null null
2 (2,15) (4,13)
2 null null
3 (12,14) (14,14)
3 (14,14) (12,14)
3 null null
0 (1,2) (1,4)
0 null null
1 (14,4) (15,3)
2 (5,13) (4,12)
3 (13,15) (14,14)
0 (2,1) (4,1)
0 (4,1) (2,1)
0 null null
1 (13,1) (12,2)
2 (4,12) (5,12)
3 (11,11) (10,11)
0 (6,1) (5,0)
1 (14,1) (13,0)
2 (5,12) (5,13)
3 (13,12) (12,12)
0 (2,1) (3,2)
1 (11,2) (10,1)
2 (4,13) (3,12)
3 (10,11) (11,12)
0 (5,0) (6,1)
1 (15,3) (13,1)
1 (13,1) (11,1)
1 null null
2 (3,12) (5,10)
2 (5,10) (3,12)
2 null null
3 (12,12) (13,11)
0 (0,4) (0,5)
1 (11,1) (11,0)
2 (5,13) (4,12)
3 (12,14) (12,13)
0 (1,4) (1,2)
0 null null
1 (15,2) (14,3)
2 (4,12) (4,13)
3 (11,15) (11,14)
0 (3,2) (2,2)
1 (12,2) (13,2)
2 (4,13) (2,15)
2 (2,15) (2,13)
2 (2,13) (0,15)
2 (0,15) (2,15)
2 (2,15) (2,13)
2 (2,13) (0,11)
2 null null
3 (11,14) (12,14)
0 (0,5) (0,4)
1 (13,2) (13,1)
2 (3,12) (2,13)
3 (12,13) (13,13)
0 (4,2) (2,4)
0 null null
1 (10,1) (9,0)
2 (0,13) (1,13)
3 (12,14) (13,15)
0 (6,1) (5,0)
1 (14,3) (15,2)
2 (0,14) (0,15)
3 (15,15) (15,13)
3 null null
0 (5,0) (4,0)
1 (9,0) (8,1)
2 (1,13) (0,13)
3 (11,12) (10,13)
0 (0,0) (2,0)
0 null null
1 (11,0) (13,2)
1 null null
2 (0,15) (0,14)
3 (9,11) (10,11)
0 (2,4) (1,4)
1 (12,4) (13,5)
2 (2,13) (2,15)
2 (2,15) (0,15)
2 (0,15) (2,13)
2 (2,13) (2,15)
2 null null
3 (13,15) (15,15)
3 (15,15) (13,15)
3 null null
0 (0,1) (2,3)
0 (2,3) (0,5)
0 (0,5) (0,3)
0 (0,3) (0,1)
0 null null
1 (13,5) (14,5)
2 (1,15) (0,15)
3 (13,15) (15,15)
3 null null
0 (1,4) (0,3)
1 (13,1) (14,1)
2 (1,12) (1,13)
3 (13,13) (15,11)
3 null null
0 (2,0) (0,0)
0 null null
1 (14,5) (15,4)
2 (0,14) (1,15)
3 (15,13) (15,12)
0 (4,4) (5,4)
1 (13,0) (11,0)
1 (11,0) (13,0)
1 (13,0) (11,2)
1 null null
2 (4,11) (5,12)
3 (10,11) (11,10)
0 (0,1) (2,3)
0 null null
1 (13,2) (14,3)
2 (0,13) (2,13)
2 (2,13) (0,13)
2 null null
3 (14,14) (13,15)
0 (0,3) (2,1)
0 (2,1) (0,3)
0 null null
1 (11,2) (13,0)
1 (13,0) (11,0)
1 null null
2 (5,12) (4,12)
3 (15,11) (15,13)
3 (15,13) (15,11)
3 null null
0 (0,3) (0,1)
0 null null
1 (14,3) (13,2)
2 (4,12) (4,13)
3 (11,10) (12,9)
0 (1,2) (1,4)
0 null null
1 (15,4) (15,3)
2 (4,13) (5,13)
3 (14,15) (14,14)
0 (1,4) (3,2)
0 (3,2) (3,4)
0 (3,4) (1,2)
0 null null
1 (14,1) (13,0)
2 (5,13) (4,12)
3 (12,9) (13,8)
0 (0,1) (0,3)
0 (0,3) (2,1)
0 null null
1 (15,2) (15,4)
1 (15,4) (15,2)
1 null null
2 (0,15) (0,14)
3 (15,15) (15,13)
3 (15,13) (13,13)
3 null null
0 (2,2) (2,0)
0 null null
1 (13,2) (14,1)
2 (4,12) (5,12)
3 (13,8) (13,7)
0 (1,2) (3,0)
0 (3,0) (3,2)
0 null null
1 (15,2) (14,3)
2 (5,12) (6,13)
3 (15,14) (15,15)
0 (2,1) (4,1)
0 (4,1) (2,1)
0 (2,1) (4,3)
0 (4,3) (6,5)
0 null null
1 (14,3) (15,4)
2 (6,13) (7,13)
3 (13,7) (14,6)
0 (3,2) (3,0)
0 (3,0) (3,2)
0 (3,2) (3,4)
0 null null
1 (14,1) (15,2)
2 (7,13) (6,14)
3 (15,15) (14,15)
0 (6,5) (4,3)
0 (4,3) (6,5)
0 null null
1 (12,0) (13,1)
2 (0,13) (0,15)
2 (0,15) (2,13)
2 (2,13) (0,13)
2 (0,13) (0,15)
2 null null
3 (14,6) (15,6)
0 (3,4) (3,2)
0 null null
1 (15,2) (14,1)
2 (1,13) (1,12)
3 (15,6) (15,7)
0 (3,2) (3,0)
0 (3,0) (5,0)
0 null null
1 (11,0) (12,0)
GAMEOVER DISCONNECTION Player-3
WINNER Player-1
# Game ended: Tue Apr 08 11:34:15 EDT 2014
