# Server version 0.08 running on 142.157.113.15:8123
# Game ID: 160
# Board class: halma.CCBoard
# Timeout: 1000
# Date: Tue Apr 08 10:53:53 EDT 2014
# Player 1: Player-0, 's260520039Player', running on 127.0.0.1
# Player 2: Player-1, 'random', running on 142.157.113.15
# Player 3: Player-2, 'random', running on 142.157.113.15
# Player 4: Player-3, 'random', running on 142.157.113.15
START Player-0 s260520039Player
START Player-1 random
START Player-2 random
START Player-3 random
0 (2,2) (3,3)
1 (15,2) (13,4)
1 null null
2 (3,15) (4,14)
3 (13,15) (11,15)
3 null null
0 (0,0) (2,2)
0 (2,2) (4,4)
0 null null
1 (15,1) (13,3)
1 (13,3) (15,1)
1 null null
2 (4,14) (3,13)
3 (14,15) (12,13)
3 (12,13) (14,15)
3 (14,15) (12,13)
3 null null
0 (0,3) (2,3)
0 (2,3) (4,3)
0 (4,3) (4,5)
0 null null
1 (13,2) (15,4)
1 null null
2 (3,14) (3,12)
2 (3,12) (3,14)
2 null null
3 (14,12) (13,11)
0 (3,1) (3,2)
1 (15,4) (15,5)
2 (0,12) (0,11)
3 (13,14) (14,15)
0 (3,2) (3,4)
0 (3,4) (5,4)
0 null null
1 (14,3) (12,5)
1 (12,5) (14,3)
1 null null
2 (3,13) (4,14)
3 (12,13) (12,12)
0 (0,1) (2,3)
0 (2,3) (4,3)
0 (4,3) (6,5)
0 null null
1 (13,4) (12,3)
2 (4,14) (4,13)
3 (15,14) (13,14)
3 null null
0 (2,0) (0,0)
0 null null
1 (15,0) (15,2)
1 (15,2) (15,0)
1 (15,0) (15,2)
1 (15,2) (15,4)
1 (15,4) (13,2)
1 (13,2) (15,0)
1 null null
2 (1,14) (3,12)
2 (3,12) (5,14)
2 null null
3 (15,13) (13,15)
3 null null
0 (5,4) (3,4)
0 (3,4) (3,2)
0 null null
1 (12,3) (12,2)
2 (0,11) (0,10)
3 (12,12) (11,12)
0 (3,2) (3,4)
0 null null
1 (15,5) (15,4)
2 (2,14) (1,14)
3 (11,15) (11,14)
0 (2,1) (0,1)
0 null null
1 (15,4) (15,2)
1 (15,2) (13,4)
1 null null
2 (0,14) (2,14)
2 (2,14) (2,12)
2 (2,12) (0,12)
2 (0,12) (2,12)
2 (2,12) (0,12)
2 (0,12) (0,14)
2 (0,14) (2,12)
2 (2,12) (0,14)
2 (0,14) (0,12)
2 (0,12) (2,12)
2 null null
3 (14,15) (12,13)
3 (12,13) (14,15)
3 (14,15) (12,13)
3 (12,13) (10,15)
3 (10,15) (12,13)
3 null null
0 (0,0) (2,0)
0 (2,0) (4,0)
0 null null
1 (13,4) (14,4)
2 (5,14) (6,13)
3 (12,13) (10,15)
3 (10,15) (12,13)
3 (12,13) (14,15)
3 null null
0 (0,2) (0,0)
0 (0,0) (2,2)
0 (2,2) (0,4)
0 null null
1 (15,3) (15,4)
2 (0,10) (0,11)
3 (13,13) (13,12)
0 (3,3) (5,5)
0 null null
1 (15,4) (15,3)
2 (2,12) (3,11)
3 (11,14) (11,13)
0 (3,4) (5,4)
0 (5,4) (7,6)
0 null null
1 (15,3) (13,5)
1 null null
2 (3,14) (3,15)
3 (13,12) (12,13)
0 (5,5) (7,5)
0 null null
1 (13,5) (14,5)
2 (1,12) (2,12)
3 (14,13) (14,12)
0 (1,3) (0,3)
1 (14,4) (14,6)
1 null null
2 (4,13) (3,12)
3 (14,12) (13,13)
0 (0,4) (1,4)
1 (14,3) (13,4)
2 (0,11) (0,10)
3 (11,12) (10,12)
0 (1,1) (2,1)
1 (12,1) (13,2)
2 (6,13) (7,13)
3 (12,13) (11,14)
0 (1,2) (0,2)
1 (13,1) (12,1)
2 (7,13) (6,13)
3 (13,11) (14,10)
0 (0,2) (0,0)
0 null null
1 (13,4) (14,4)
2 (1,13) (2,14)
3 (15,12) (14,11)
0 (7,5) (8,4)
1 (12,2) (12,3)
2 (3,11) (2,10)
3 (14,11) (15,11)
0 (8,4) (9,5)
1 (13,0) (11,0)
1 null null
2 (2,13) (1,13)
3 (13,14) (12,13)
0 (1,0) (3,2)
0 null null
1 (14,2) (15,2)
2 (0,13) (0,14)
3 (11,14) (10,15)
0 (2,1) (4,3)
0 null null
1 (12,3) (11,3)
2 (2,10) (2,9)
3 (10,15) (9,14)
0 (0,0) (0,2)
0 (0,2) (0,4)
0 null null
1 (14,5) (13,5)
2 (3,12) (3,11)
3 (11,13) (10,13)
0 (6,5) (6,4)
1 (14,4) (15,5)
2 (2,12) (2,11)
3 (12,15) (13,14)
0 (4,0) (4,1)
1 (11,0) (13,0)
1 null null
2 (1,14) (0,13)
3 (10,12) (9,11)
0 (7,6) (8,5)
1 (15,1) (15,3)
1 null null
2 (1,15) (3,13)
2 null null
3 (13,14) (15,14)
3 (15,14) (13,14)
3 (13,14) (11,12)
3 (11,12) (13,14)
3 (13,14) (11,12)
3 null null
0 (0,4) (0,5)
1 (14,6) (15,6)
2 (0,10) (1,11)
3 (14,10) (15,10)
0 (8,5) (7,4)
1 (15,6) (15,4)
1 (15,4) (15,6)
1 (15,6) (15,4)
1 null null
2 (1,13) (2,12)
3 (9,11) (10,12)
0 (9,5) (10,6)
1 (11,3) (11,2)
2 (1,11) (1,10)
3 (15,11) (14,10)
GAMEOVER DISCONNECTION Player-0
WINNER Player-1
# Game ended: Tue Apr 08 10:54:03 EDT 2014
