LINK,NUM,OBSERVED,TRANTIME,AVGPROB,NDETECT
|('entry_minny', 'entry_micky')|,100,True,14.0,0.64285714285714279,2
|('entry_minny', 'entry_micky')|,500,True,1.0,0.42857142857142849,1
|('entry_minny', 'entry_micky')|,500,True,2.0,1.0,1
|('entry_minny', 'entry_micky')|,500,True,3.0,1.0,1
|('entry_minny', 'entry_micky')|,500,True,5.0,0.75,2
|('entry_minny', 'entry_micky')|,500,True,11.0,0.5,1
|('entry_minny', 'entry_micky')|,500,True,12.0,0.57142857142857151,1
|('entry_minny', 'entry_micky')|,500,True,13.0,0.66666666666666674,3
|('entry_minny', 'entry_micky')|,1000,True,8.0,1.0,1
|('entry_minny', 'entry_micky')|,1000,True,1.0,1.0,1
|('entry_minny', 'entry_micky')|,1000,True,4.0,1.0,1
|('entry_minny', 'entry_micky')|,2000,True,12.0,1.0,1
|('entry_minny', 'entry_micky')|,3000,True,0.0,0.0,0.0
|('entry_minny', 'entry_micky')|,4000,True,0.0,0.0,0.0
|('entry_minny', 'entry_micky')|,5000,True,0.0,0.0,0.0
|('exit_daisy', 'entry_micky')|,100,True,0.0,0.0,0.0
|('exit_daisy', 'entry_micky')|,500,True,0.0,0.0,0.0
|('exit_daisy', 'entry_micky')|,1000,True,0.0,0.0,0.0
|('exit_daisy', 'entry_micky')|,2000,True,0.0,0.0,0.0
|('exit_daisy', 'entry_micky')|,3000,True,0.0,0.0,0.0
|('exit_daisy', 'entry_micky')|,4000,True,0.0,0.0,0.0
|('exit_daisy', 'entry_micky')|,5000,True,0.0,0.0,0.0
|('exit_goofy', 'exit_daisy')|,100,False,0.0,0.0,0.0
|('exit_goofy', 'exit_daisy')|,500,False,0.0,0.0,0.0
|('exit_goofy', 'exit_daisy')|,1000,True,15.0,0.5,1
|('exit_goofy', 'exit_daisy')|,1000,True,7.0,0.5,1
|('exit_goofy', 'exit_daisy')|,2000,False,0.0,0.0,0.0
|('exit_goofy', 'exit_daisy')|,3000,False,0.0,0.0,0.0
|('exit_goofy', 'exit_daisy')|,4000,False,0.0,0.0,0.0
|('exit_goofy', 'exit_daisy')|,5000,False,0.0,0.0,0.0
|('entry_minny', 'exit_donald')|,100,False,0.0,0.0,0.0
|('entry_minny', 'exit_donald')|,500,True,0.0,0.0,0.0
|('entry_minny', 'exit_donald')|,1000,True,14.0,1.0,1
|('entry_minny', 'exit_donald')|,2000,True,0.0,0.0,0.0
|('entry_minny', 'exit_donald')|,3000,True,11.0,1.0,1
|('entry_minny', 'exit_donald')|,3000,True,7.0,1.0,1
|('entry_minny', 'exit_donald')|,4000,True,9.0,1.0,1
|('entry_minny', 'exit_donald')|,4000,True,14.0,1.0,1
|('entry_minny', 'exit_donald')|,5000,True,1.0,1.0,1
|('entry_minny', 'exit_donald')|,5000,True,2.0,1.0,1
|('exit_donald', 'entry_minny')|,100,True,2.0,1.0,2
|('exit_donald', 'entry_minny')|,500,True,0.0,0.0,0.0
|('exit_donald', 'entry_minny')|,1000,True,0.0,0.0,0.0
|('exit_donald', 'entry_minny')|,2000,True,0.0,0.0,0.0
|('exit_donald', 'entry_minny')|,3000,True,10.0,1.0,1
|('exit_donald', 'entry_minny')|,4000,True,8.0,1.0,1
|('exit_donald', 'entry_minny')|,4000,True,4.0,1.0,1
|('exit_donald', 'entry_minny')|,5000,True,2.0,1.0,1
|('exit_goofy', 'exit_goofy')|,100,False,0.0,0.0,0.0
|('exit_goofy', 'exit_goofy')|,500,False,0.0,0.0,0.0
|('exit_goofy', 'exit_goofy')|,1000,True,0.0,0.0,0.0
|('exit_goofy', 'exit_goofy')|,2000,False,0.0,0.0,0.0
|('exit_goofy', 'exit_goofy')|,3000,False,0.0,0.0,0.0
|('exit_goofy', 'exit_goofy')|,4000,False,0.0,0.0,0.0
|('exit_goofy', 'exit_goofy')|,5000,False,0.0,0.0,0.0
|('entry_micky', 'exit_daisy')|,100,True,11.0,1.0,12
|('entry_micky', 'exit_daisy')|,500,False,0.0,0.0,0.0
|('entry_micky', 'exit_daisy')|,1000,False,0.0,0.0,0.0
|('entry_micky', 'exit_daisy')|,2000,False,0.0,0.0,0.0
|('entry_micky', 'exit_daisy')|,3000,False,0.0,0.0,0.0
|('entry_micky', 'exit_daisy')|,4000,False,0.0,0.0,0.0
|('entry_micky', 'exit_daisy')|,5000,False,0.0,0.0,0.0
|('exit_donald', 'exit_daisy')|,100,True,1.0,0.625,2
|('exit_donald', 'exit_daisy')|,100,True,2.0,0.62708333333333333,4
|('exit_donald', 'exit_daisy')|,100,True,3.0,0.58333333333333337,2
|('exit_donald', 'exit_daisy')|,100,True,4.0,0.31428571428571428,2
|('exit_donald', 'exit_daisy')|,100,True,5.0,0.43769841269841264,3
|('exit_donald', 'exit_daisy')|,100,True,6.0,0.29166666666666663,1
|('exit_donald', 'exit_daisy')|,100,True,7.0,0.23333333333333331,1
|('exit_donald', 'exit_daisy')|,100,True,8.0,0.23333333333333331,1
|('exit_donald', 'exit_daisy')|,100,True,11.0,0.20833333333333334,1
|('exit_donald', 'exit_daisy')|,100,True,14.0,0.16666666666666666,1
|('exit_donald', 'exit_daisy')|,500,True,1.0,1.0,1
|('exit_donald', 'exit_daisy')|,500,True,2.0,0.5357142857142857,2
|('exit_donald', 'exit_daisy')|,500,True,3.0,0.7142857142857143,2
|('exit_donald', 'exit_daisy')|,500,True,4.0,0.25824175824175821,2
|('exit_donald', 'exit_daisy')|,500,True,5.0,0.76292226292226295,6
|('exit_donald', 'exit_daisy')|,500,True,6.0,0.21428571428571427,1
|('exit_donald', 'exit_daisy')|,500,True,7.0,0.38003663003663002,3
|('exit_donald', 'exit_daisy')|,500,True,9.0,0.17857142857142858,1
|('exit_donald', 'exit_daisy')|,500,True,10.0,0.2857142857142857,1
|('exit_donald', 'exit_daisy')|,500,True,11.0,0.7142857142857143,3
|('exit_donald', 'exit_daisy')|,500,True,15.0,0.44444444444444442,1
|('exit_donald', 'exit_daisy')|,1000,True,11.0,1.0,1
|('exit_donald', 'exit_daisy')|,1000,True,5.0,0.51724137931034475,1
|('exit_donald', 'exit_daisy')|,1000,True,15.0,0.48275862068965514,1
|('exit_donald', 'exit_daisy')|,2000,True,5.0,1.0,1
|('exit_donald', 'exit_daisy')|,3000,False,0.0,0.0,0.0
|('exit_donald', 'exit_daisy')|,4000,True,0.0,0.0,0.0
|('exit_donald', 'exit_daisy')|,5000,True,5.0,1.0,1
|('exit_daisy', 'exit_goofy')|,100,False,0.0,0.0,0.0
|('exit_daisy', 'exit_goofy')|,500,False,0.0,0.0,0.0
|('exit_daisy', 'exit_goofy')|,1000,True,2.0,0.5,1
