LINK,NUM,OBSERVED,TRANTIME,AVGPROB,NDETECT
|('entry_micky', 'exit_donald')|,2000,False,0.0,0.0,0.0
|('entry_micky', 'exit_donald')|,3000,False,0.0,0.0,0.0
|('entry_micky', 'exit_donald')|,4000,False,0.0,0.0,0.0
|('entry_micky', 'exit_donald')|,5000,False,0.0,0.0,0.0
|('exit_daisy', 'exit_donald')|,100,True,1.0,0.42857142857142855,1
|('exit_daisy', 'exit_donald')|,100,True,10.0,0.5714285714285714,1
|('exit_daisy', 'exit_donald')|,100,True,4.0,0.5,1
|('exit_daisy', 'exit_donald')|,100,True,5.0,0.75,2
|('exit_daisy', 'exit_donald')|,100,True,15.0,1.0,1
|('exit_daisy', 'exit_donald')|,500,True,1.0,0.65833333333333333,3
|('exit_daisy', 'exit_donald')|,500,True,2.0,0.28571428571428575,1
|('exit_daisy', 'exit_donald')|,500,True,3.0,0.375,1
|('exit_daisy', 'exit_donald')|,500,True,5.0,0.42857142857142855,1
|('exit_daisy', 'exit_donald')|,500,True,6.0,0.25,1
|('exit_daisy', 'exit_donald')|,500,True,8.0,0.28571428571428575,1
|('exit_daisy', 'exit_donald')|,500,True,9.0,0.2142857142857143,1
|('exit_daisy', 'exit_donald')|,500,True,10.0,0.45000000000000001,2
|('exit_daisy', 'exit_donald')|,500,True,11.0,0.2142857142857143,1
|('exit_daisy', 'exit_donald')|,500,True,12.0,1.0,1
|('exit_daisy', 'exit_donald')|,500,True,13.0,0.5,1
|('exit_daisy', 'exit_donald')|,500,True,14.0,0.6428571428571429,2
|('exit_daisy', 'exit_donald')|,500,True,15.0,0.6428571428571429,2
|('exit_daisy', 'exit_donald')|,1000,True,2.0,0.53125,1
|('exit_daisy', 'exit_donald')|,1000,True,4.0,1.0,1
|('exit_daisy', 'exit_donald')|,1000,True,5.0,0.734375,2
|('exit_daisy', 'exit_donald')|,1000,True,7.0,0.75,2
|('exit_daisy', 'exit_donald')|,1000,True,8.0,1.0,2
|('exit_daisy', 'exit_donald')|,1000,True,9.0,0.29411764705882354,1
|('exit_daisy', 'exit_donald')|,1000,True,10.0,0.6470588235294118,2
|('exit_daisy', 'exit_donald')|,1000,True,11.0,0.41176470588235292,1
|('exit_daisy', 'exit_donald')|,1000,True,12.0,0.75,2
|('exit_daisy', 'exit_donald')|,1000,True,13.0,1.0,1
|('exit_daisy', 'exit_donald')|,1000,True,14.0,1.0,1
|('exit_daisy', 'exit_donald')|,1000,True,15.0,1.0,1
|('exit_daisy', 'exit_donald')|,2000,True,1.0,0.52631578947368418,1
|('exit_daisy', 'exit_donald')|,2000,True,4.0,0.44444444444444448,1
|('exit_daisy', 'exit_donald')|,2000,True,5.0,0.73684210526315796,2
|('exit_daisy', 'exit_donald')|,2000,True,7.0,1.0,1
|('exit_daisy', 'exit_donald')|,2000,True,12.0,1.0,2
|('exit_daisy', 'exit_donald')|,2000,True,13.0,0.55555555555555547,1
|('exit_daisy', 'exit_donald')|,2000,True,15.0,1.0,1
|('exit_daisy', 'exit_donald')|,3000,True,3.0,0.45454545454545453,1
|('exit_daisy', 'exit_donald')|,3000,True,11.0,0.54545454545454541,1
|('exit_daisy', 'exit_donald')|,3000,True,12.0,1.0,1
|('exit_daisy', 'exit_donald')|,4000,True,0.0,0.0,0.0
|('exit_daisy', 'exit_donald')|,5000,True,0.0,0.0,0.0
