NUM,PERCENT ACCURACY
100,99.4333333333333
100,99.70530451866411
100,99.76635514018695
100,99.80276134122293
100,99.46737683089195
100,99.86648865153545
100,99.76744186046514
100,99.76728723404266
100,99.73753280839905
100,99.29859719438889
100,99.76588628762545
100,99.90013315579222
100,99.73226238286492
100,99.62913014160489
100,99.79959919839682
100,99.73262032085569
100,99.53239812959238
100,99.73736047275115
100,99.83421750663123
100,99.73597359735979
100,99.6607869742198
100,99.25826028320976
100,99.73457199734578
100,99.6007984031938
100,99.57124010554081
100,99.66487935656825
100,99.53145917001345
100,99.7282608695651
100,99.80106100795766
100,99.67083607636603
500,99.73562458691347
500,99.66821499668214
500,99.80039920159683
500,99.79494190020507
500,99.86675549633578
500,99.53145917001329
500,99.79892761394106
500,99.73856209150334
500,99.72789115646256
500,99.7327989311958
500,99.59677419354833
500,99.6983914209116
500,99.7688243064731
500,99.800796812749
500,99.66843501326251
500,99.79784366576835
500,99.76525821596248
500,99.80079681274903
500,99.73890339425593
500,99.76462676529931
500,99.86910994764388
500,99.66733200266125
500,99.86586183769282
500,99.73279893119582
500,99.73244147157197
500,99.79946524064181
500,99.79702300405958
500,99.8995311453449
500,99.8672859986728
500,99.69879518072281
1000,99.79865771812085
1000,99.93346640053224
1000,99.76588628762546
1000,99.79892761394112
1000,99.76430976430979
1000,99.6736292428199
1000,99.73118279569896
1000,99.80237154150201
1000,99.83333333333353
1000,99.63012777404172
1000,99.80430528375742
1000,99.73315543695811
1000,99.83421750663143
1000,99.66555183946478
1000,99.83198924731191
1000,99.89878542510114
1000,99.73787680209706
1000,99.799599198397
1000,99.9001996007983
1000,99.80289093298282
1000,99.76666666666665
1000,99.70159151193653
1000,99.76943346508565
1000,99.93373094764738
1000,99.83266398929061
1000,99.83232729711604
1000,99.80132450331128
1000,99.80026631158456
1000,99.80092899800938
1000,99.69615124915599
2000,99.64169381107494
2000,99.89926124916046
2000,99.69470827679785
2000,99.83649444081115
2000,99.77034120734925
2000,99.83399734395748
2000,99.66510381781669
2000,99.83085250338313
2000,99.90189666448651
2000,99.80106100795749
2000,99.7661990647963
2000,99.90046449900457
2000,99.79729729729728
2000,99.73136333109481
2000,99.96684350132624
2000,99.6619337390128
2000,99.80276134122303
2000,99.83476536682085
2000,99.73118279569893
2000,99.89953114534494
2000,99.93425378040762
2000,99.83119513841989
2000,99.86781229345661
2000,99.79892761394103
2000,99.73386560212914
2000,99.73753280839904
2000,99.57293035479641
2000,99.83541803818312
2000,99.79973297730315
2000,99.73421926910304
3000,99.7963340122201
3000,99.73063973063975
3000,99.83713355048866
3000,99.703166226913
3000,99.83299933199726
3000,99.76572958500675
3000,99.69899665551841
3000,99.76383265856951
3000,99.89946380697047
3000,99.70549738219904
3000,99.59568733153635
3000,99.83142279163869
3000,99.80092899800935
3000,99.66974900924708
3000,99.76319350473614
3000,99.6642041638684
3000,99.83333333333334
3000,99.79647218453205
3000,99.73190348525479
3000,99.80092899800952
3000,99.73856209150328
3000,99.66688874083944
3000,99.83288770053464
3000,99.69737726967051
3000,99.76141785957743
3000,99.7983870967743
3000,99.57349081364842
3000,99.9334664005322
3000,99.90118577075091
3000,99.76335361730897
4000,99.7001998667555
4000,99.69979986657775
4000,99.73279893119576
4000,99.86675549633576
4000,99.79919678714873
4000,99.59919839679358
4000,99.73154362416113
4000,99.83595800524942
4000,99.76851851851856
4000,99.70297029702971
4000,99.73368841544615
4000,99.83366600133081
4000,99.73208305425328
4000,99.73172367538565
4000,99.9005305039787
4000,99.86816084377054
4000,99.79770734996647
4000,99.8993288590603
4000,99.89782016348771
4000,99.76897689768997
4000,99.73100201748491
4000,99.76728723404258
4000,99.56550802139044
4000,99.66532797858098
4000,99.70019986675564
4000,99.86710963455148
4000,99.6013289036545
4000,99.90066225165555
4000,99.73770491803288
4000,99.76446837146715
5000,99.80145598941101
5000,99.9325691166554
5000,99.79381443298968
5000,99.768824306473
5000,99.8989898989898
5000,99.76319350473617
5000,99.76775049767765
5000,99.82970027247961
5000,99.66733200266125
5000,99.8025016458197
5000,99.66666666666669
5000,99.93377483443702
5000,99.69553450608947
5000,99.79729729729745
5000,99.67191601049879
5000,99.86622073578604
5000,99.83333333333334
5000,99.73527465254804
5000,99.83322214809881
5000,99.62862930452407
5000,99.89979959919836
5000,99.79959919839703
5000,99.86754966887402
5000,99.79973297730317
5000,99.80224126565592
5000,99.8989898989898
5000,99.79879275653926
5000,99.64401294498391
5000,99.86559139784946
5000,99.83299933199753
