NUM,PERCENT ACCURACY
100,99.01911468812892
100,99.42211055276371
100,99.27025666834412
100,98.76698540513338
100,99.49773982923146
100,99.49748743718585
100,99.42326980942833
100,99.37185929648248
100,99.7983870967741
100,99.4977398292315
100,99.11838790932012
100,99.42269076305223
100,98.9195979899496
100,99.52404809619252
100,99.49799196787154
100,99.37217478653956
100,98.9682939104177
100,99.04522613065322
100,99.49799196787147
100,99.4972347913525
100,99.17002012072442
100,99.5739348370927
100,99.47368421052632
100,99.44612286002025
100,99.26952141057937
100,99.4461228600204
100,99.32160804020114
100,99.49748743718584
100,99.19314170448818
100,99.11883182275928
500,99.72347913524386
500,99.57372116349048
500,99.79909593169263
500,99.3454179254784
500,99.64824120603012
500,99.62387161484443
500,99.52213279678062
500,99.72292191435783
500,99.54819277108417
500,99.37122736418515
500,99.54841946813845
500,99.47342026078228
500,99.6977329974811
500,99.69803724207344
500,99.67221381744837
500,99.59819186338513
500,99.49748743718584
500,99.79859013091664
500,99.26988922457177
500,99.57329317269051
500,99.8998497746619
500,99.67369477911643
500,99.72320080523403
500,99.72403411941795
500,99.27062374245456
500,99.54751131221704
500,99.74949899799604
500,99.64894684052157
500,99.52285283776999
500,99.79919678714879
1000,99.39637826961774
1000,99.67320261437924
1000,99.67336683417086
1000,99.69849246231158
1000,99.67418546365907
1000,99.54887218045099
1000,99.89934574735778
1000,99.54796584630816
1000,99.69909729187569
1000,99.6485943775099
1000,99.49824385348703
1000,99.6741854636592
1000,99.77352793155517
1000,99.67254408060451
1000,99.49849548645955
1000,99.69742813918303
1000,99.84924623115585
1000,99.77454909819645
1000,99.59738298943121
1000,99.67353088900055
1000,99.59819186338504
1000,99.59657085224414
1000,99.57307885484676
1000,99.57286432160795
1000,99.69788519637454
1000,99.6229260935142
1000,99.54751131221718
1000,99.64841788046192
1000,99.64753272910374
1000,99.67320261437918
2000,99.47342026078245
2000,99.64859437750988
2000,99.6484178804621
2000,99.64753272910369
2000,99.67369477911649
2000,99.49723479135251
2000,99.6989463120923
2000,99.72306143000995
2000,99.59839357429718
2000,99.62349397590359
2000,99.67369477911646
2000,99.64788732394348
2000,99.69818913480908
2000,99.62197580645142
2000,99.64841788046188
2000,99.49748743718594
2000,99.72403411941782
2000,99.7736418511067
2000,99.57200402819724
2000,99.69909729187547
2000,99.59798994974862
2000,99.69849246231179
2000,99.62349397590349
2000,99.72375690607734
2000,99.77420973406949
2000,99.64929859719429
2000,99.42182001005536
2000,99.79909593169282
2000,99.57307885484681
2000,99.74924774322976
3000,99.49748743718615
3000,99.62273641851084
3000,99.59859508278983
3000,99.62292609351414
3000,99.64859437750992
3000,99.72347913524386
3000,99.79889391654112
3000,99.84977466199304
3000,99.69849246231163
3000,99.77398292315422
3000,99.64735516372797
3000,99.74886991461581
3000,99.72375690607737
3000,99.79949874686739
3000,99.62178517397867
3000,99.57114026236103
3000,99.77352793155512
3000,99.62311557788935
3000,99.6242484969939
3000,99.54751131221708
3000,99.64877069744104
3000,99.6496496496496
3000,99.74836436839463
3000,99.37280481685913
3000,99.69834087481122
3000,99.72320080523414
3000,99.52213279678055
3000,99.64788732394364
3000,99.52213279678075
3000,99.69864389753891
4000,99.74861739567625
4000,99.5991983967936
4000,99.57350727546427
4000,99.67287367891286
4000,99.77364185110667
4000,99.67418546365917
4000,99.54796584630841
4000,99.79859013091644
4000,99.67287367891298
4000,99.69864389753896
4000,99.64788732394368
4000,99.62178517397867
4000,99.64877069744112
4000,99.64806435394668
4000,99.69864389753914
4000,99.64771011575226
4000,99.72334004024142
4000,99.64859437751
4000,99.52404809619226
4000,99.72306143001009
4000,99.42065491183875
4000,99.72403411941808
4000,99.62235649546817
4000,99.69849246231142
4000,99.57221942627051
4000,99.64841788046205
4000,99.82349974785669
4000,99.6987951807229
4000,99.59859508278977
4000,99.74811083123419
5000,99.49773982923156
5000,99.67369477911639
5000,99.7736418511069
5000,99.69909729187553
5000,99.62311557788934
5000,99.67336683417084
5000,99.79919678714859
5000,99.67434869739495
5000,99.69803724207353
5000,99.62216624685144
5000,99.62273641851107
5000,99.57350727546392
5000,99.67353088900045
5000,99.64877069744091
5000,99.74811083123424
5000,99.67353088900069
5000,99.69849246231155
5000,99.74899598393594
5000,99.72389558232936
5000,99.47103274559201
5000,99.52261306532652
5000,99.74798387096794
5000,99.67402206619859
5000,99.62216624685144
5000,99.67270896273928
5000,99.74874371859299
5000,99.57200402819726
5000,99.67303822937635
5000,99.64912280701746
5000,99.49698189134821
