NUM,PERCENT ACCURACY
100,99.65733866362073
100,99.6296296296298
100,99.62536023054734
100,99.51841359773367
100,99.40034266133627
100,99.39271255060734
100,99.51177484204472
100,99.39095127610202
100,99.60159362549803
100,99.56622325043381
100,99.68714448236643
100,99.40610859728511
100,99.5232753785754
100,99.45776255707769
100,99.68299711815554
100,99.44008958566626
100,99.80292792792781
100,99.59443800695244
100,99.71280873061487
100,99.486301369863
100,99.39411425274096
100,99.6260069044879
100,99.40205011389511
100,99.48483113909546
100,99.65517241379325
100,99.74300399771565
100,99.4868871151654
100,99.82698961937724
100,99.36817920735203
100,99.5454545454545
500,99.57603165630306
500,99.62536023054732
500,99.6873223422399
500,99.79942693409734
500,99.68714448236638
500,99.71558589306031
500,99.71363115693002
500,99.6300512236766
500,99.6045197740112
500,99.6543778801844
500,99.74446337308352
500,99.54467842914045
500,99.68767745599084
500,99.7428571428571
500,99.79861910241652
500,99.76851851851848
500,99.54311821816111
500,99.80056980056975
500,99.59977129788444
500,99.71655328798198
500,99.80136208853573
500,99.54154727793679
500,99.80225988700565
500,99.88445984979768
500,99.65733866362079
500,99.71783295711076
500,99.6277205040093
500,99.7424155695478
500,99.45370902817709
500,99.85746864310153
1000,99.71164936562883
1000,99.68445209409069
1000,99.71878515185615
1000,99.82788296041292
1000,99.76985040276182
1000,99.65831435079714
1000,99.77051061388418
1000,99.82758620689644
1000,99.80011422044551
1000,99.68481375358174
1000,99.77103606182037
1000,99.65733866362088
1000,99.74241556954783
1000,99.54776710005623
1000,99.71574758385444
1000,99.62622196664731
1000,99.67855055523086
1000,99.63256076879593
1000,99.63089153889837
1000,99.68625213919006
1000,99.63047185901094
1000,99.66405375139968
1000,99.57458876914359
1000,99.80248306997737
1000,99.71346704871065
1000,99.772985244041
1000,99.62406015037583
1000,99.59908361970221
1000,99.57240592930444
1000,99.66292134831464
2000,99.60629921259854
2000,99.6539792387543
2000,99.71264367816097
2000,99.77064220183482
2000,99.74300399771558
2000,99.69048958919522
2000,99.82847341337899
2000,99.74358974358964
2000,99.68607305936075
2000,99.77011494252885
2000,99.68732234223995
2000,99.53837276399302
2000,99.62707974756165
2000,99.7725980670837
2000,99.74078341013838
2000,99.63151927437637
2000,99.62814645308922
2000,99.68589377498574
2000,99.71493728620283
2000,99.7702469844917
2000,99.51233505450371
2000,99.88655700510482
2000,99.76931949250286
2000,99.74123059229444
2000,99.82728842832475
2000,99.68714448236625
2000,99.82925441092783
2000,99.7732426303855
2000,99.6883852691218
2000,99.82925441092752
3000,99.82876712328765
3000,99.68785471055615
3000,99.74329720479183
3000,99.71941638608324
3000,99.68336211859537
3000,99.82857142857125
3000,99.68481375358178
3000,99.66235227912203
3000,99.80091012514207
3000,99.91443240159721
3000,99.68317972350226
3000,99.68926553672304
3000,99.71461187214614
3000,99.74533106960948
3000,99.63068181818193
3000,99.65655409273033
3000,99.68152866242038
3000,99.79627473806751
3000,99.68097447795832
3000,99.54493742889655
3000,99.82668977469672
3000,99.68481375358166
3000,99.74033467974618
3000,99.60429621254936
3000,99.80068337129836
3000,99.65772960638908
3000,99.59490740740746
3000,99.57093821510303
3000,99.53890489913525
3000,99.6323529411766
4000,99.71526195899786
4000,99.6878547105561
4000,99.65714285714289
4000,99.74489795918372
4000,99.65116279069764
4000,99.80169971671376
4000,99.65675057208237
4000,99.85665137614683
4000,99.65928449744465
4000,99.82768523836872
4000,99.77426636568835
4000,99.88525530694189
4000,99.57434733257678
4000,99.74460839954602
4000,99.68481375358166
4000,99.80248306997734
4000,99.83031674208138
4000,99.57458876914352
4000,99.88538681948418
4000,99.62835906232127
4000,99.68115942028994
4000,99.57044673539521
4000,99.71297359357072
4000,99.80281690140829
4000,99.85574148874784
4000,99.85689753863751
4000,99.7146118721463
4000,99.63193657984158
4000,99.7725980670836
4000,99.65297860034694
5000,99.62941847206385
5000,99.71297359357061
5000,99.40102681118069
5000,99.82578397212548
5000,99.76945244956784
5000,99.68696642003422
5000,99.8568975386375
5000,99.88662131519268
5000,99.65675057208232
5000,99.63297571993233
5000,99.71412235563186
5000,99.3962047153537
5000,99.71346704871075
5000,99.71346704871061
5000,99.71574758385455
5000,99.59931310818556
5000,99.76825028968712
5000,99.82876712328776
5000,99.79919678714847
5000,99.68317972350242
5000,99.65753424657532
5000,99.59537572254331
5000,99.65772960638917
5000,99.68171296296309
5000,99.82608695652179
5000,99.80045610034205
5000,99.62665134979893
5000,99.74285714285715
5000,99.74402730375427
5000,99.74152785755315
